3000 59607
717 2038 65300
717 2050 89100
717 2057 17840
717 2087 71570
717 2088 40040
717 2132 1820
717 2140 52110
717 2339 81630
717 2391 98120
717 2713 1990
717 2787 19500
717 2830 11500
718 719 59320
718 855 24580
718 906 12660
718 987 64290
718 1006 83430
718 1012 31010
718 1014 30410
718 1026 62150
718 1031 53760
718 1345 93510
718 1389 99600
718 1458 62310
718 1615 10150
718 1671 1650
718 1889 76950
718 2055 24500
718 2077 72630
718 2152 12210
718 2385 89030
718 2401 87410
718 2429 52710
718 2453 10260
718 2505 92390
718 2573 16940
718 2598 43600
718 2599 67080
718 2726 10940
718 2783 39500
718 2922 26720
718 2938 39410
718 2955 7040
719 720 240
719 783 9860
719 1030 21380
719 1089 87920
719 1123 28970
719 1153 69960
719 1352 29430
719 1501 18750
719 1532 53080
719 1723 44180
719 1804 42490
719 1807 70950
719 1810 14910
719 2141 11980
719 2155 72110
719 2328 57410
719 2351 5950
719 2476 57970
719 2588 10840
719 2655 57550
719 2823 79530
719 2959 8940
720 721 98950
720 759 65570
720 839 15780
720 843 67460
720 864 36500
720 967 1000000000
720 1015 76100
720 1017 3220
720 1040 25070
720 1176 2570
720 1289 70680
720 1371 42490
720 1387 21650
720 1404 4770
720 1416 34960
720 1558 32880
720 1890 910
720 2053 71940
720 2065 30310
720 2135 79110
720 2264 71640
720 2313 77470
720 2379 16450
720 2428 4000
720 2438 70400
720 2447 21910
720 2489 88850
720 2548 30090
720 2565 69750
720 2621 77320
720 2662 50760
720 2672 2070
720 2679 64040
720 2700 28410
720 2894 67270
721 722 55840
721 1143 99840
721 1184 3140
721 1290 28230
721 1360 80730
721 1469 71560
721 1482 66780
721 1485 44740
721 1486 49830
721 1565 10920
721 1811 75100
721 1878 75400
721 1898 24330
721 1998 73120
721 2059 31800
721 2156 82710
721 2289 95200
721 2386 49760
721 2392 4930
721 2565 67320
721 2823 98960
721 2866 37450
722 723 7010
722 792 25750
722 852 86420
722 896 19840
722 965 23350
722 1026 4310
722 1033 51830
722 1066 65990
722 1094 49120
722 1095 54210
722 1142 16200
722 1146 21740
722 1150 99500
722 1339 22110
722 1346 82950
722 1406 39960
722 1444 83090
722 1455 1800
722 1464 22090
722 1503 50650
722 1513 51350
722 1569 75940
722 1582 32330
722 1678 56860
722 1852 46070
722 1951 80080
722 1999 68960
722 2025 45140
722 2039 9870
722 2125 26650
722 2147 85650
722 2172 23380
722 2279 56990
722 2289 42040
722 2311 87920
722 2319 25310
722 2389 89650
722 2390 27510
722 2398 68640
722 2481 35320
722 2677 15170
722 2701 59030
722 2703 84400
722 2743 40740
722 2948 42730
722 2972 37550
723 724 42670
723 966 38240
723 986 91520
723 1228 57750
723 1255 2450
723 1328 35730
723 1404 2440
723 1500 70220
723 1519 38430
723 1528 17650
723 1540 99010
723 1548 43250
723 1607 35110
723 1638 4560
723 1737 22940
723 1763 61760
723 1816 82420
723 1853 79830
723 1897 23550
723 1999 69560
723 2103 48080
723 2235 8450
723 2306 67420
723 2392 3490
723 2424 54240
723 2484 22640
723 2533 6430
723 2615 2250
723 2629 55260
723 2646 86920
723 2697 32190
723 2720 4180
723 2749 25780
723 2824 19080
723 2857 8350
723 2896 27050
723 2924 350
724 725 41550
724 744 68700
724 831 24540
724 1091 62610
724 1186 42530
724 1251 91520
724 1377 37720
724 1471 64230
724 1491 98100
724 1582 65570
724 1677 83360
724 1739 80610
724 1902 33680
724 1929 94020
724 2204 44160
724 2333 91300
724 2397 70240
724 2406 72480
724 2478 44290
724 2496 7580
724 2618 21150
724 2712 5990
724 2772 20090
724 2812 99530
724 2848 68460
725 726 47740
725 773 740
725 824 10120
725 830 22000
725 986 18050
725 1333 78350
725 1497 11930
725 1533 17010
725 1547 13960
725 1586 79370
725 1749 70380
725 1778 49860
725 1800 11030
725 1812 99490
725 1883 57980
725 1888 11430
725 2049 73790
725 2194 29100
725 2484 96090
725 2523 85610
725 2609 35000
725 2642 44290
725 2722 14550
725 2757 67660
725 2812 940
725 2884 65230
725 2993 50080
726 727 23450
726 732 21130
726 1078 13570
726 1095 83530
726 1118 69260
726 1221 55900
726 1297 7800
726 1363 97190
726 1529 14160
726 1620 36090
726 1701 59740
726 1711 8760
726 1969 21830
726 1991 24030
726 2027 51390
726 2123 41750
726 2181 63160
726 2193 8290
726 2339 3740
726 2408 44180
726 2567 18360
726 2626 49730
726 2643 5820
726 2689 76110
726 2718 80410
726 2824 96780
726 2866 50340
726 2927 36730
726 2943 44590
727 728 96930
727 768 63730
727 1058 2350
727 1112 9590
727 1292 53690
727 1332 96390
727 1388 75260
727 1476 29300
727 1496 57410
727 1631 53400
727 1658 70300
727 1711 7210
727 1864 46440
727 2042 16740
727 2046 84140
727 2110 59390
727 2251 63800
727 2254 67810
727 2328 80240
727 2332 62300
727 2344 7650
727 2559 15460
727 2574 47370
727 2579 2300
727 2659 52080
727 2670 95650
727 2712 72080
727 2807 10340
727 2834 99580
727 2856 62340
727 2861 24000
727 2862 6740
728 729 39050
728 892 54360
728 926 46850
728 1045 45510
728 1137 86380
728 1205 83810
728 1209 470
728 1225 34720
728 1236 18350
728 1275 97130
728 1300 14600
728 1396 23340
728 1404 10510
728 1462 72470
728 1581 10720
728 1672 81980
728 1798 43860
728 1907 62520
728 2054 15720
728 2172 79140
728 2213 10520
728 2215 28980
728 2295 31400
728 2362 64510
728 2387 93040
728 2493 78710
728 2508 64970
728 2569 50630
728 2834 77800
728 2892 6450
728 2915 55020
728 2938 84790
729 730 97710
729 747 49420
729 974 16790
729 991 35030
729 994 13680
729 1003 14920
729 1055 65600
729 1191 95900
729 1296 2930
729 1301 32080
729 1329 19520
729 1368 99240
729 1456 26110
729 1461 11740
729 1566 83490
729 1595 56900
729 1677 41500
729 1798 25800
729 1880 33990
729 1896 79220
729 1901 70810
729 1968 53070
729 1972 45930
729 2023 3240
729 2081 76820
729 2212 65940
729 2234 73240
729 2246 75820
729 2294 56830
729 2442 50230
729 2762 25030
729 2787 45640
730 731 95310
730 816 25320
730 871 26390
730 883 76910
730 930 33680
730 1015 19000
730 1037 9370
730 1102 21490
730 1269 88050
730 1359 37520
730 1407 92100
730 1433 68500
730 1473 99130
730 1515 23470
730 1712 34310
730 1728 31110
730 1822 67250
730 1823 31710
730 1994 24180
730 2050 25300
730 2070 61480
730 2121 63270
730 2184 24410
730 2218 82600
730 2474 53200
730 2569 48650
730 2588 63050
730 2777 36150
730 2914 30400
730 2932 79350
730 2933 34510
731 732 63570
731 791 84740
731 864 47310
731 876 76520
731 1017 3860
731 1067 40850
731 1146 77170
731 1267 5320
731 1281 80310
731 1405 8770
731 1595 51960
731 1622 27940
731 1706 7690
731 1805 94660
731 1820 97390
731 1884 8500
731 1955 36510
731 1991 24260
731 2018 10960
731 2063 17350
731 2104 13400
731 2402 83410
731 2514 87880
731 2546 85820
731 2686 7770
731 2740 70400
731 2746 34660
731 2803 34830
732 733 53830
732 789 19250
732 798 61930
732 934 69640
732 937 71020
732 975 70350
732 1014 26480
732 1021 22510
732 1172 26720
732 1399 87440
732 1475 19800
732 1512 57120
732 1551 57900
732 1562 31450
732 1652 13840
732 1665 78650
732 1669 47670
732 1683 74710
732 1827 91340
732 2238 25860
732 2383 33760
732 2405 10770
732 2487 81870
732 2655 63520
732 2718 53630
732 2756 69030
732 2833 62780
732 2840 79100
732 2954 8460
732 2964 37430
732 2978 66210
733 734 43210
733 1065 59720
733 1076 85540
733 1129 10950
733 1132 94170
733 1246 96650
733 1263 2400
733 1315 9720
733 1485 98880
733 1530 7860
733 1611 9540
733 1629 53570
733 1633 13530
733 1749 66800
733 1867 92660
733 2048 17640
733 2068 98120
733 2112 67730
733 2206 65620
733 2273 50940
733 2333 10270
733 2337 69240
733 2496 12170
733 2691 38560
733 2830 77350
733 2864 82520
733 2882 93730
733 2909 40190
733 2984 1290
734 735 20160
734 756 21310
734 855 81690
734 965 970
734 1163 97130
734 1191 63940
734 1280 72840
734 1375 76040
734 1510 58200
734 1566 44230
734 1832 25680
734 1899 17940
734 2104 22280
734 2204 72050
734 2338 76420
734 2399 36360
734 2586 12220
734 2654 61760
734 2851 79280
734 2865 36610
734 2873 79120
734 2901 80970
734 2912 19190
734 2985 22080
735 736 86510
735 934 99010
735 1017 19470
735 1403 74060
735 1459 76600
735 1715 85120
735 1742 26960
735 1786 16410
735 1939 21190
735 1953 48850
735 2491 76080
735 2518 1380
735 2547 76440
735 2582 27250
735 2594 13310
735 2651 35710
735 2754 1650
735 2836 31540
735 2920 68340
736 737 15710
736 741 76930
736 804 78070
736 879 70360
736 959 25430
736 1133 26010
736 1312 82380
736 1557 5480
736 1801 73360
736 1844 33900
736 1899 29630
736 1937 57060
736 2043 7880
736 2167 58000
736 2198 50850
736 2433 53870
736 2556 24540
736 2572 74500
736 2616 26510
736 2729 49260
736 2825 74620
736 2864 21590
736 2905 34940
736 2921 80740
736 2927 22780
737 738 63110
737 758 44820
737 767 98990
737 794 77240
737 858 89080
737 1039 53450
737 1061 58680
737 1248 53340
737 1305 89160
737 1483 11370
737 1626 70960
737 1655 26220
737 1663 40170
737 1818 76840
737 2037 20180
737 2067 65440
737 2094 13760
737 2115 90220
737 2191 17050
737 2269 78090
737 2519 11590
737 2532 13720
737 2699 56890
737 2751 36020
737 2772 14260
737 2860 22520
737 2973 18270
738 739 7540
738 834 52860
738 883 28870
738 1057 10100
738 1074 86310
738 1211 41000
738 1215 38940
738 1236 70420
738 1254 11720
738 1390 14510
738 1454 96680
738 1519 97200
738 1532 23910
738 1688 14820
738 1803 94650
738 1832 62140
738 1980 60320
738 1985 4940
738 2030 5340
738 2099 40980
738 2177 56560
738 2310 79650
738 2358 55100
738 2377 67810
738 2405 81710
738 2490 22660
738 2510 26110
738 2663 17180
738 2756 26950
738 2764 53340
738 2772 15160
738 2787 77140
738 2811 74700
738 2876 31670
738 2947 97550
739 740 29210
739 749 59430
739 751 58790
739 827 75670
739 859 58620
739 875 69380
739 879 43980
739 886 63340
739 963 38630
739 1020 35210
739 1075 19930
739 1202 81470
739 1430 74330
739 1458 40440
739 1459 65160
739 1520 5980
739 1591 71780
739 1607 94390
739 1666 80890
739 1820 88140
739 1910 30780
739 1942 74490
739 1976 95080
739 2020 83840
739 2128 12970
739 2133 18000
739 2191 34320
739 2253 95510
739 2258 5090
739 2366 33410
739 2381 40190
739 2421 84230
739 2438 66210
739 2539 34380
739 2581 7350
739 2688 15330
739 2721 62930
739 2759 15060
739 2779 65300
739 2847 48060
739 2921 33860
740 741 73080
740 844 4400
740 946 63700
740 1040 15140
740 1051 19660
740 1100 38670
740 1118 12810
740 1271 96900
740 1283 46340
740 1470 37760
740 1631 26210
740 1702 62030
740 1705 72010
740 1763 15500
740 1858 72030
740 2028 110
740 2047 79210
740 2061 51540
740 2112 76450
740 2142 66450
740 2259 91700
740 2267 19660
740 2289 32070
740 2423 21830
740 2594 23600
740 2599 23670
740 2733 7320
740 2751 19650
740 2870 91060
740 2961 37100
741 742 1240
741 791 45550
741 870 20650
741 889 91230
741 918 19250
741 983 53430
741 988 82110
741 1084 55310
741 1312 48780
741 1359 47670
741 1361 49330
741 1401 62400
741 1653 53610
741 1664 59610
741 1702 21450
741 1751 50460
741 1762 82530
741 1817 14580
741 1944 23440
741 1985 88000
741 2025 39590
741 2198 55650
741 2247 67460
741 2305 80860
741 2369 51780
741 2408 61960
741 2599 30210
741 2700 25000
741 2755 44590
741 2766 26990
741 2830 86860
741 2898 48770
742 743 20940
742 744 72860
742 785 95280
742 843 3190
742 863 60150
742 880 34360
742 883 4200
742 918 9130
742 1041 68510
742 1215 22800
742 1309 7230
742 1324 40940
742 1468 11950
742 1656 13450
742 1716 67810
742 1737 42250
742 1764 23750
742 1782 1700
742 1830 88030
742 1841 57060
742 1848 61130
742 1968 91390
742 1996 56690
742 2031 14240
742 2347 35870
742 2361 90460
742 2429 48390
742 2494 23170
742 2505 92890
742 2524 95030
742 2528 87140
742 2575 63680
742 2673 55620
742 2743 87620
742 2950 72420
742 2954 7330
743 744 40550
743 761 7410
743 971 69390
743 1087 76010
743 1093 10570
743 1159 69870
743 1190 94190
743 1196 80190
743 1274 50780
743 1291 2060
743 1326 49890
743 1359 43510
743 1444 21280
743 1614 31720
743 1720 23390
743 1788 70720
743 1800 58980
743 1859 24190
743 1955 76450
743 1962 6630
743 1990 26270
743 1998 51280
743 2054 83830
743 2071 81500
743 2154 91780
743 2166 72450
743 2221 22440
743 2279 10840
743 2304 78540
743 2312 57370
743 2317 3740
743 2326 27470
743 2445 23920
743 2634 78330
743 2653 7470
743 2988 87050
744 745 70800
744 810 66930
744 921 49110
744 967 38570
744 1039 19890
744 1066 240
744 1080 19210
744 1200 78970
744 1227 69040
744 1471 24800
744 1606 76960
744 1668 17220
744 1697 52330
744 1881 39850
744 2090 30800
744 2120 96010
744 2128 97110
744 2256 41420
744 2311 90590
744 2345 95890
744 2362 76760
744 2469 88010
744 2504 67090
744 2609 6240
744 2610 12030
744 2738 7940
744 2764 2540
744 2846 19330
744 2848 14400
744 2920 13100
744 2949 1030
744 2954 51470
745 746 29650
745 805 93250
745 1109 95980
745 1225 76600
745 1229 45520
745 1333 27430
745 1499 87170
745 1583 75980
745 1639 21590
745 1730 74720
745 1990 2500
745 1994 45350
745 2233 82900
745 2243 78840
745 2275 86560
745 2381 1600
745 2469 60460
745 2488 49310
745 2510 77320
745 2518 89230
745 2547 2890
745 2551 2300
745 2552 51880
745 2593 70240
745 2672 77720
745 2697 29680
745 2790 51610
745 2798 3960
745 2809 18270
745 2837 13180
746 747 310
746 804 22910
746 897 27990
746 1105 1880
746 1213 76800
746 1261 43650
746 1324 26980
746 1328 10160
746 1401 96320
746 1499 62340
746 1512 74050
746 1666 92900
746 1681 25420
746 1716 30440
746 1761 85040
746 1782 40
746 1918 21410
746 2035 3390
746 2106 42260
746 2169 14900
746 2301 9960
746 2361 78610
746 2375 57180
746 2447 98530
746 2555 93810
746 2602 21840
746 2678 63600
746 2820 52940
746 2874 96830
747 748 71230
747 765 56280
747 776 20560
747 793 99300
747 815 76550
747 950 32570
747 986 230
747 1010 41230
747 1038 54990
747 1066 17600
747 1205 35480
747 1672 92220
747 1746 22280
747 1773 87590
747 1777 25230
747 1795 83420
747 1806 29900
747 2071 2200
747 2135 45360
747 2138 49730
747 2213 48240
747 2223 56040
747 2296 80450
747 2309 75920
747 2400 57110
747 2455 88010
747 2498 85370
747 2598 32020
747 2726 64950
747 2838 72050
747 2908 87250
747 2941 87930
747 2974 23490
748 749 72050
748 897 45890
748 1028 18660
748 1224 75120
748 1254 43810
748 1440 37390
748 1446 93730
748 1456 83320
748 1502 76450
748 1614 64750
748 1798 56540
748 1836 39440
748 1905 85000
748 2010 60650
748 2027 65100
748 2109 50570
748 2232 8470
748 2260 5680
748 2288 20880
748 2411 46270
748 2423 96540
748 2512 87370
748 2523 80680
748 2547 38210
748 2554 88070
748 2599 2660
748 2605 37660
748 2673 24450
748 2753 26120
748 2808 8220
748 2938 380
748 2968 56450
748 2986 69630
749 750 73280
749 780 74460
749 1065 4760
749 1083 74780
749 1120 88210
749 1124 31670
749 1138 5380
749 1172 9420
749 1295 83080
749 1299 13770
749 1342 83080
749 1425 37120
749 1428 99450
749 1437 93220
749 1476 58040
749 1550 15670
749 1672 30450
749 1890 13240
749 1948 21650
749 2028 46320
749 2074 2430
749 2196 17960
749 2215 2040
749 2256 32710
749 2419 94920
749 2589 7510
749 2656 8460
749 2758 21030
749 2844 86070
749 2897 37790
749 2925 11160
750 751 68160
750 764 59920
750 781 7660
750 902 67600
750 1481 80310
750 1737 32770
750 1748 25230
750 1789 14460
750 1870 50220
750 1902 88840
750 2106 95910
750 2220 68270
750 2270 21780
750 2314 26890
750 2317 44640
750 2374 5710
750 2393 93650
750 2395 97610
750 2400 89860
750 2428 84510
750 2841 68770
750 2873 8830
751 752 61820
751 821 40720
751 847 5170
751 889 45980
751 990 8210
751 1019 10840
751 1030 20900
751 1050 16870
751 1218 31150
751 1249 88590
751 1308 96100
751 1375 5280
751 1493 12800
751 1512 56690
751 1528 17550
751 1744 67370
751 1842 18070
751 1855 32320
751 1868 89960
751 1887 40370
751 1949 74240
751 1970 14850
751 2009 49300
751 2149 11770
751 2171 24250
751 2195 54020
751 2259 35010
751 2293 34080
751 2382 89900
751 2742 57960
751 2743 59860
751 2747 12780
751 2810 98360
751 2860 40290
751 2899 58990
751 2909 61360
752 753 95660
752 873 2230
752 932 32390
752 1078 33570
752 1422 29120
752 1620 51870
752 1696 89210
752 1723 78720
752 1878 25610
752 1983 25390
752 2054 65740
752 2175 61130
752 2297 13550
752 2379 5950
752 2395 92440
752 2469 43460
752 2475 37860
752 2478 3300
752 2606 75040
752 2655 3440
752 2688 36070
752 2812 94570
753 754 69330
753 767 35290
753 846 67400
753 877 17070
753 904 48720
753 1050 35850
753 1085 54380
753 1109 5210
753 1137 72460
753 1249 86410
753 1372 57780
753 1432 77160
753 1503 91140
753 1532 84740
753 1623 15000
753 1714 620
753 1715 32300
753 1753 50140
753 1807 35920
753 1868 76030
753 1908 30230
753 1914 47030
753 2109 38840
753 2447 16540
753 2996 22350
754 755 63380
754 870 7880
754 882 8830
754 905 67580
754 918 89750
754 921 96460
754 944 1800
754 1044 53520
754 1144 22410
754 1175 79870
754 1267 21930
754 1293 38880
754 1314 75150
754 1322 48050
754 1485 33200
754 1520 77890
754 1572 35020
754 1593 96560
754 1836 58140
754 1863 59440
754 1922 19290
754 2028 14380
754 2032 54060
754 2038 9740
754 2204 99860
754 2377 13420
754 2400 33390
754 2484 85360
754 2805 88900
754 2868 79580
754 2902 97520
754 2942 94830
755 756 52820
755 812 70110
755 829 91740
755 893 42670
755 918 79850
755 943 75530
755 959 82160
755 1054 42030
755 1057 20090
755 1117 100
755 1325 9720
755 1404 56290
755 1479 4130
755 1508 88140
755 1570 22280
755 1587 15970
755 1609 90840
755 1686 7460
755 1777 60060
755 1874 43690
755 1958 51290
755 1973 99700
755 1983 21240
755 2130 57180
755 2167 7810
755 2169 36250
755 2208 87440
755 2321 3900
755 2458 84710
755 2623 31940
755 2659 93090
755 2732 26320
755 2756 1820
755 2765 84450
755 2896 41820
755 2989 91030
756 757 92720
756 881 31950
756 906 57300
756 969 92200
756 1143 1560
756 1181 1310
756 1233 35920
756 1236 63850
756 1288 18150
756 1528 72300
756 1671 52690
756 1715 53700
756 1722 17350
756 1751 2740
756 1990 16870
756 2055 6650
756 2075 35070
756 2100 93890
756 2136 23210
756 2165 91280
756 2183 68940
756 2241 92430
756 2295 26290
756 2399 71660
756 2494 69610
756 2503 98030
756 2581 4760
756 2596 81380
756 2626 8220
756 2725 19190
756 2799 10740
756 2859 96440
756 2861 2790
757 758 83040
757 852 39510
757 900 98590
757 922 25200
757 1351 50770
757 1364 84350
757 1419 85850
757 1427 2780
757 1608 11090
757 1619 70890
757 1628 89530
757 1949 21840
757 1985 72190
757 2001 18550
757 2041 47570
757 2066 27210
757 2225 16840
757 2235 59740
757 2238 3890
757 2462 30360
757 2647 78270
757 2672 79510
757 2708 25420
757 2830 61580
757 2960 26650
757 2989 9220
758 759 47140
758 786 23260
758 827 99880
758 882 89700
758 1010 89660
758 1099 89860
758 1203 89260
758 1215 97470
758 1242 56110
758 1349 13400
758 1351 36430
758 1489 67150
758 1548 74620
758 1566 40000
758 1608 74270
758 1694 2020
758 1769 40250
758 1885 22090
758 1903 24920
758 2084 66240
758 2200 54160
758 2216 32450
758 2310 81810
758 2472 28790
758 2526 52130
758 2551 50480
758 2614 68100
758 2706 12410
758 2978 82780
759 760 14960
759 811 43460
759 865 74560
759 948 62650
759 969 25800
759 1029 73440
759 1039 33210
759 1054 95800
759 1078 12430
759 1164 8610
759 1245 32590
759 1282 95090
759 1490 29640
759 1513 2340
759 1524 61510
759 1699 60920
759 1800 88870
759 1853 91210
759 1939 45480
759 1990 75740
759 2009 55230
759 2095 13850
759 2100 68170
759 2139 26660
759 2222 61520
759 2471 32660
759 2490 68390
759 2556 59550
759 2562 56530
759 2605 83340
759 2680 16860
759 2683 77060
759 2706 99370
759 2898 53580
759 2911 98270
760 761 64840
760 763 75170
760 832 90910
760 865 80520
760 944 68320
760 1043 23350
760 1052 93470
760 1113 81220
760 1315 15680
760 1420 22320
760 1435 22620
760 1436 44780
760 1464 58190
760 1505 58130
760 1559 35360
760 1668 71560
760 1946 10160
760 2025 9020
760 2073 50430
760 2081 40870
760 2140 36530
760 2247 73440
760 2443 6200
760 2621 86750
760 2649 74470
760 2698 17560
760 2699 42200
760 2723 85380
760 2877 13590
760 2892 16300
760 2971 53020
760 2987 92080
761 762 62970
761 909 81890
761 1232 11940
761 1295 11330
761 1681 8680
761 1685 25470
761 1747 53760
761 1897 19340
761 1898 40730
761 1931 89340
761 1954 13530
761 2097 55070
761 2153 93330
761 2171 96610
761 2217 69250
761 2290 26610
761 2398 91070
761 2433 15830
761 2578 27550
761 2642 79620
761 2698 96570
761 2814 75390
761 2848 94460
761 2893 26020
761 2922 25390
761 2995 69010
761 2998 70850
762 763 14100
762 885 75870
762 911 87020
762 965 4590
762 1047 38350
762 1147 73810
762 1148 87690
762 1337 43360
762 1417 44910
762 1477 15540
762 1637 9810
762 1697 47790
762 1785 89880
762 1821 52340
762 1831 55050
762 1858 77080
762 1891 69050
762 2097 96550
762 2185 73870
762 2279 59570
762 2325 74050
762 2373 66040
762 2481 74480
762 2496 57630
762 2563 29330
762 2609 3820
762 2699 97760
762 2707 19430
762 2724 7970
762 2747 30160
763 764 20250
763 842 70230
763 855 94440
763 1101 4980
763 1154 31720
763 1285 35720
763 1298 66140
763 1335 56270
763 1412 63850
763 1520 86020
763 1620 2600
763 1745 13110
763 1902 3450
763 1915 71500
763 1989 93040
763 2414 4070
763 2426 64120
763 2474 44010
763 2539 69250
763 2578 73100
763 2622 89400
763 2636 37950
763 2742 77430
763 2775 49490
763 2850 51140
763 2972 32010
763 2998 23330
764 765 74960
764 851 4280
764 871 79960
764 992 20880
764 1040 92470
764 1086 57550
764 1157 38110
764 1222 70640
764 1346 16920
764 1354 15770
764 1535 83220
764 1609 26830
764 1669 93960
764 1868 28090
764 2049 18780
764 2195 11750
764 2205 68440
764 2210 20500
764 2226 6700
764 2289 39100
764 2310 99780
764 2381 51130
764 2434 7460
764 2517 30210
764 2523 16200
764 2608 10450
764 2610 19260
764 2646 81290
764 2707 87580
764 2780 44440
764 2940 7520
765 766 28610
765 885 83260
765 1019 68050
765 1032 40070
765 1058 21830
765 1115 6050
765 1159 61850
765 1193 39420
765 1272 25630
765 1323 8570
765 1349 87300
765 1389 89280
765 1468 16550
765 1511 70400
765 1698 8240
765 1799 21820
765 1823 47980
765 1942 20500
765 1949 89420
765 2055 77560
765 2135 89950
765 2138 44240
765 2140 19770
765 2286 97300
765 2400 87520
765 2466 8320
765 2524 1070
766 767 28970
766 798 81310
766 977 42590
766 1019 87750
766 1203 17490
766 1210 31300
766 1382 890
766 1407 48700
766 1594 83270
766 1605 2120
766 1630 12470
766 1764 93520
766 1910 44240
766 1964 63980
766 1972 17840
766 1989 72150
766 2314 93160
766 2426 26520
766 2609 14660
766 2738 18410
766 2897 72630
766 2973 32290
767 768 14980
767 771 78690
767 781 85620
767 793 33230
767 794 59010
767 1092 93670
767 1331 33820
767 1507 11810
767 1660 28910
767 1669 61210
767 1751 14850
767 1898 10410
767 1969 23260
767 2044 13430
767 2214 10140
767 2240 63280
767 2292 85000
767 2350 40630
767 2400 6200
767 2415 39030
767 2523 78870
767 2793 30030
767 2801 99520
767 2977 48670
768 769 50380
768 818 46060
768 915 65380
768 943 11660
768 992 19600
768 993 41830
768 1018 90480
768 1036 52210
768 1073 27820
768 1186 6590
768 1312 86850
768 1449 18070
768 1535 98310
768 1574 75180
768 1681 19700
768 1713 27730
768 1815 160
768 1822 89800
768 1838 57000
768 1933 70300
768 2054 37710
768 2072 5510
768 2118 81860
768 2206 20780
768 2226 36010
768 2306 17710
768 2321 20580
768 2383 2730
768 2427 28370
768 2464 22580
768 2549 42020
768 2570 14140
768 2615 85750
768 2725 27350
768 2729 70930
768 2768 2690
768 2782 81300
768 2789 8280
768 2794 27380
768 2858 41380
768 2926 79770
769 770 9960
769 917 89980
769 951 11120
769 1036 40960
769 1156 13130
769 1268 19580
769 1403 83930
769 1541 90500
769 1613 59610
769 1701 48600
769 1766 52580
769 1781 83380
769 1821 11470
769 1876 3380
769 1912 96310
769 1964 22400
769 2005 17240
769 2096 50810
769 2155 19250
769 2216 27250
769 2218 4720
769 2308 45940
769 2339 13910
769 2341 85650
769 2368 11820
769 2406 75830
769 2505 76300
769 2673 85260
769 2765 13940
769 2802 58330
769 2826 32620
769 2847 24080
769 2922 4700
769 2942 35350
770 771 65170
770 836 35460
770 912 17160
770 967 18440
770 1202 65520
770 1214 31400
770 1247 68860
770 1309 40240
770 1395 21890
770 1443 140
770 1447 48660
770 1479 19050
770 1609 76690
770 1643 76150
770 1785 55550
770 1835 9360
770 1953 28060
770 1972 61020
770 2004 13250
770 2123 2950
770 2125 51250
770 2226 88310
770 2228 780
770 2294 290
770 2371 53590
770 2402 61350
770 2461 67520
770 2673 1090
770 2690 82090
770 2732 67660
770 2787 77290
770 2803 45050
770 2813 89580
770 2874 88610
770 2980 69530
771 772 34450
771 778 80940
771 841 70070
771 857 7660
771 875 70930
771 885 27030
771 891 5630
771 939 14730
771 949 9500
771 1054 25250
771 1099 98260
771 1246 53880
771 1251 99060
771 1272 81050
771 1321 17700
771 1364 84420
771 1395 30540
771 1434 41350
771 1504 37910
771 1697 82170
771 1711 57740
771 1731 67800
771 1974 64750
771 2075 82760
771 2118 39080
771 2187 67220
771 2310 8470
771 2430 57320
771 2584 83470
771 2778 53720
771 2797 10510
771 2853 26930
771 2928 42930
771 2946 31230
772 773 71090
772 817 25370
772 856 85260
772 860 64820
772 924 18180
772 1022 46500
772 1148 52270
772 1158 2060
772 1187 8880
772 1209 16890
772 1272 38640
772 1369 14040
772 1389 83960
772 1486 17670
772 1508 47460
772 1583 54510
772 1681 3110
772 1767 48000
772 1988 85920
772 2032 48790
772 2119 4960
772 2168 59280
772 2195 85310
772 2264 60380
772 2268 45590
772 2291 51530
772 2403 41100
772 2471 99420
772 2528 66410
772 2600 89850
772 2653 92190
772 2759 57930
772 2769 72220
772 2885 58840
772 2902 23090
772 2974 62890
773 774 16780
773 795 21860
773 817 89910
773 925 64160
773 1063 34680
773 1102 26310
773 1287 98840
773 1406 93370
773 1452 86810
773 1565 32170
773 1686 49740
773 1766 52300
773 1778 80400
773 1821 55160
773 1943 63790
773 1944 38270
773 2110 41120
773 2124 44780
773 2150 96820
773 2308 23400
773 2348 41800
773 2395 58840
773 2427 99090
773 2536 82590
773 2622 17740
773 2680 37790
773 2735 44010
773 2821 15060
773 2832 85980
774 775 24590
774 937 19540
774 1259 53010
774 1297 14260
774 1310 6700
774 1416 81730
774 1708 90490
774 1805 20910
774 1873 50930
774 1978 74840
774 1984 2410
774 2033 52840
774 2484 83480
774 2514 42480
774 2621 10290
774 2653 13980
774 2661 91200
774 2739 23980
774 2885 20700
774 2915 17150
775 776 60060
775 777 29400
775 939 50180
775 956 25390
775 979 73980
775 1121 75850
775 1135 90150
775 1258 17310
775 1268 53660
775 1303 76340
775 1436 20710
775 1633 89420
775 1735 17560
775 1759 4090
775 1826 38490
775 1840 41710
775 1932 24760
775 1983 82140
775 2078 58130
775 2082 27130
775 2287 57560
775 2344 11310
775 2470 15850
775 2500 62120
775 2707 55430
775 2730 60500
775 2761 81190
775 2923 8890
776 777 27300
776 1051 28750
776 1183 21660
776 1615 21630
776 1728 52630
776 1884 32040
776 1889 65110
776 1900 66010
776 2181 65510
776 2241 20330
776 2307 13490
776 2340 91540
776 2407 92650
776 2452 35010
