9000 99875
2937 3610 99120
2937 3865 16620
2937 4098 90380
2937 4203 40850
2937 4765 6060
2937 4937 55070
2937 7754 18090
2937 7979 94500
2937 8042 65070
2937 8124 14950
2937 8567 11040
2938 2939 42350
2938 3829 58350
2938 4723 20410
2938 5189 42000
2938 5387 74180
2938 5626 22480
2938 6209 1770
2938 6692 35160
2938 7096 71040
2938 7188 80720
2938 7311 59730
2938 7600 20680
2938 7681 10740
2939 2940 56280
2939 3188 10560
2939 3228 29630
2939 3751 31600
2939 4006 92630
2939 4364 15940
2939 4395 68280
2939 4647 42690
2939 4808 45330
2939 5056 16180
2939 5637 19780
2939 5724 97000
2939 5926 40740
2939 7071 57730
2939 7821 21270
2939 8274 24020
2939 8305 46090
2940 2941 75390
2940 3202 61380
2940 3464 63590
2940 4143 11630
2940 4179 37090
2940 5334 93960
2940 5530 82540
2940 5675 57600
2940 6006 25870
2940 6520 25050
2940 6905 78290
2941 2942 38800
2941 3136 60890
2941 3331 37780
2941 4462 30280
2941 5175 22490
2941 5579 41270
2941 5679 8760
2941 6660 69240
2941 6700 97520
2941 7470 15360
2941 7718 60420
2941 8534 47090
2942 2943 75060
2942 3461 99620
2942 4128 15510
2942 4174 36950
2942 4806 57050
2942 5021 63470
2942 5509 71230
2942 6503 21150
2942 6594 53020
2942 6925 60210
2942 7100 49700
2942 7657 20400
2942 7671 69520
2942 8497 72910
2942 8665 11410
2943 2944 14510
2943 3004 21400
2943 3621 27490
2943 4457 40910
2943 5121 67440
2943 5700 80300
2943 6201 20780
2943 6836 7680
2943 6942 8630
2943 7114 9280
2943 7183 40360
2943 8094 40610
2943 8123 1500
2943 8458 8480
2943 8463 96870
2943 8520 92020
2943 8597 30320
2943 8669 13370
2944 2945 66220
2944 3082 5230
2944 3114 46400
2944 3270 82310
2944 3651 17520
2944 3708 16560
2944 5358 67150
2944 5678 88540
2944 5917 8970
2944 6586 8190
2944 6794 12750
2944 6912 92370
2944 8401 95890
2945 2946 87420
2945 3048 40990
2945 3256 58570
2945 3549 22790
2945 3558 19980
2945 3852 3220
2945 4094 52270
2945 4108 94760
2945 5029 65620
2945 5113 41040
2945 6307 70040
2945 7373 48790
2945 7436 92080
2945 7917 64990
2945 8136 28660
2945 8250 11270
2946 2947 46300
2946 2960 76680
2946 3707 170
2946 4230 93310
2946 4551 56190
2946 4576 33540
2946 4851 9750
2946 5121 83830
2946 5371 71760
2946 5428 3810
2946 5945 63150
2946 6043 16310
2946 6228 17200
2946 6602 29600
2946 6836 76810
2946 6927 99710
2946 7620 35620
2946 7860 38330
2946 8108 76950
2946 8405 33800
2947 2948 73680
2947 3136 47950
2947 3640 23420
2947 3726 12900
2947 4571 37630
2947 5009 29340
2947 5053 66110
2947 5406 92490
2947 5732 77800
2947 6469 60780
2947 6595 71750
2947 7101 16740
2947 7621 5310
2947 7853 99110
2947 8881 91850
2947 8953 42730
2947 8988 90180
2948 2949 92330
2948 3117 58280
2948 3202 18500
2948 3295 33460
2948 3390 2560
2948 3394 16010
2948 4083 97810
2948 4698 40680
2948 4945 43530
2948 5689 8720
2948 6580 38900
2948 7669 2110
2949 2950 1510
2949 3038 13430
2949 3448 93750
2949 3735 23220
2949 3950 56450
2949 4298 13730
2949 4351 29240
2949 4626 44370
2949 5024 76910
2949 5193 61020
2949 5519 67890
2949 7250 78990
2949 7462 67270
2949 8368 18400
2949 8576 19150
2949 8770 96700
2950 2951 42850
2950 3146 2670
2950 3167 24410
2950 3474 42340
2950 3572 13930
2950 4274 51010
2950 4444 88740
2950 4479 2410
2950 5050 770
2950 5824 96170
2950 6236 31910
2950 6574 93780
2950 7444 7450
2950 7543 55770
2950 7649 2110
2950 8632 21540
2950 8904 23280
2951 2952 720
2951 3157 20640
2951 3642 18970
2951 3766 99360
2951 4158 64610
2951 4406 26050
2951 4653 16270
2951 4805 82450
2951 5654 5630
2951 6717 80600
2951 7173 44070
2951 8385 13890
2951 8504 64230
2952 2953 36690
2952 2974 46480
2952 3004 63630
2952 3398 94380
2952 3411 52350
2952 3474 2410
2952 3527 90420
2952 3565 91570
2952 4850 90870
2952 5089 54030
2952 5349 13100
2952 6326 89470
2952 6968 30200
2952 7351 2500
2952 7462 3320
2952 7780 840
2952 7850 64040
2952 8080 68690
2953 2954 93880
2953 3435 20
2953 3903 23820
2953 4029 85530
2953 4396 53420
2953 4917 25780
2953 5821 22390
2953 5896 30710
2953 6118 30320
2953 6366 76170
2953 6709 71890
2953 6814 23240
2953 6823 82410
2953 6861 57070
2953 7057 92120
2953 7090 15440
2953 7337 45230
2953 7347 40450
2953 7982 45220
2953 8209 92360
2953 8342 6750
2953 8489 61830
2954 2955 50810
2954 3177 50960
2954 3732 97290
2954 4037 40870
2954 4686 86050
2954 5108 17530
2954 5291 84730
2954 5897 8410
2954 6273 67910
2954 7073 10750
2954 7342 36100
2954 7974 74680
2954 8717 36590
2955 2956 53010
2955 3316 39360
2955 4020 20030
2955 5290 5730
2955 5468 14340
2955 5605 31320
2955 5791 71590
2955 5950 31350
2955 6794 16050
2955 7083 9440
2955 7259 83560
2955 7981 22660
2955 8367 31980
2956 2957 26780
2956 3128 27970
2956 3559 18190
2956 3931 3790
2956 3990 25530
2956 4271 74840
2956 5054 66310
2956 5258 94710
2956 5388 35710
2956 6277 32330
2956 6519 13160
2956 6903 73400
2956 7214 40200
2956 7969 92640
2956 8036 44780
2957 2958 7350
2957 3185 24050
2957 3320 85820
2957 3618 10860
2957 4373 810
2957 4651 38080
2957 5810 72150
2957 6866 84650
2957 7228 74610
2957 7280 95270
2957 8278 17500
2958 2959 89490
2958 3692 53100
2958 4374 49330
2958 5245 95210
2958 6495 3280
2958 7855 58560
2958 7985 20000
2958 8319 14920
2958 8516 16880
2958 8770 77380
2959 2960 12040
2959 3056 98660
2959 4210 50720
2959 4416 15110
2959 5469 62870
2959 5830 8430
2959 5932 41100
2959 7010 16560
2959 8642 24790
2959 8738 25200
2960 2961 7550
2960 3270 40730
2960 3846 86940
2960 4635 93200
2960 5627 3750
2960 5632 90910
2960 7304 85040
2960 7705 22500
2960 7804 68870
2960 7894 10400
2961 2962 35710
2961 3231 99050
2961 3795 57110
2961 4162 15330
2961 4279 29090
2961 4826 48900
2961 5120 7180
2961 5517 10320
2961 5582 98720
2961 5717 9240
2961 5827 52750
2961 5847 27680
2961 6483 58930
2961 8986 71180
2962 2963 63400
2962 4174 63920
2962 4360 87770
2962 4413 71830
2962 5017 85430
2962 5111 68710
2962 5762 71860
2962 5772 18900
2962 6174 83300
2962 6297 26800
2962 6375 8470
2962 6633 22490
2962 7932 32620
2962 8061 95910
2962 8896 90070
2962 8967 38410
2963 2964 63960
2963 2969 32940
2963 3025 93250
2963 3808 64290
2963 4586 81170
2963 4752 8090
2963 4800 50070
2963 5227 91490
2963 7170 19670
2963 7991 95820
2963 8067 34850
2963 8169 16400
2964 2965 61480
2964 3052 87440
2964 3684 75380
2964 3734 17650
2964 4036 53010
2964 4860 78820
2964 5183 27350
2964 5527 70220
2964 5590 10600
2964 5751 4600
2964 6228 7510
2964 6388 95410
2964 6479 31130
2964 6842 22670
2964 7130 69300
2964 7903 7200
2964 8867 87720
2965 2966 59040
2965 3383 18200
2965 3463 50110
2965 3545 68260
2965 3775 52080
2965 4259 22000
2965 4830 91450
2965 4835 24590
2965 5292 20900
2965 5392 73610
2965 5879 79760
2965 6073 16110
2965 6346 32920
2965 7275 63270
2965 7735 77730
2965 7756 95550
2965 8733 13580
2966 2967 26610
2966 3167 52680
2966 3175 21530
2966 3325 63040
2966 3746 69710
2966 4436 90150
2966 4739 14000
2966 6894 97360
2966 7830 54070
2966 8547 73630
2966 8565 16140
2966 8632 81370
2967 2968 38130
2967 3390 8610
2967 3484 16270
2967 3524 85250
2967 3754 90780
2967 3760 70060
2967 4419 86090
2967 4613 40340
2967 5387 6120
2967 5643 1450
2967 6036 15730
2967 6815 44200
2967 8575 1490
2967 8774 58770
2968 2969 11020
2968 3134 10060
2968 4145 3060
2968 4595 34550
2968 4763 39550
2968 5259 89330
2968 5285 14910
2968 5445 19470
2968 5796 52120
2968 6406 66510
2968 6952 21400
2968 7064 37170
2968 7384 94320
2968 8009 84700
2968 8197 6930
2968 9000 32450
2969 2970 14940
2969 3071 46430
2969 3183 87470
2969 3411 16410
2969 3921 16780
2969 4100 32630
2969 4517 63280
2969 4649 91790
2969 5863 79780
2969 6347 50480
2969 6506 10240
2969 6600 97880
2969 6708 11960
2969 6774 37250
2969 6879 13110
2969 6880 64210
2969 7146 73420
2969 7244 30290
2969 7492 37590
2969 7661 18490
2969 7743 72390
2969 7749 30730
2969 7755 27460
2969 7831 99450
2969 8292 1150
2969 8734 3270
2969 8787 71350
2969 8807 12820
2969 8965 72820
2970 2971 22260
2970 3051 16540
2970 3215 40930
2970 3361 56830
2970 3551 29550
2970 3612 56370
2970 4754 9850
2970 4838 60100
2970 5495 28720
2970 5929 84280
2970 6367 42030
2970 6421 57290
2970 6496 90620
2970 7132 77280
2970 8211 11720
2970 8415 25300
2971 2972 66340
2971 3406 90010
2971 3706 45140
2971 3939 8570
2971 4051 62170
2971 4303 71400
2971 4668 79380
2971 5292 27220
2971 5293 33700
2971 5599 81790
2971 5722 22410
2971 5852 1520
2971 5868 12310
2971 7018 92580
2971 7233 2830
2971 7352 14250
2971 8330 57300
2971 8828 91800
2972 2973 3650
2972 3122 61110
2972 3129 190
2972 3268 3570
2972 3312 78950
2972 3467 28960
2972 4365 56150
2972 4631 75740
2972 5842 20540
2972 6678 91590
2972 6819 89460
2972 7583 57800
2972 7591 62380
2972 7696 68850
2972 8169 7620
2972 8673 21830
2973 2974 24480
2973 3096 43310
2973 3254 23410
2973 4311 88560
2973 4497 11220
2973 5180 2380
2973 5666 60000
2973 5757 15040
2973 5821 7460
2973 6138 67050
2973 6346 30870
2973 6731 4350
2973 6861 70080
2973 7042 28540
2973 7304 62420
2973 8235 7190
2974 2975 59010
2974 3344 75560
2974 3767 83840
2974 4625 91360
2974 5374 70780
2974 5806 80060
2974 6923 39790
2974 7354 33130
2975 2976 38220
2975 3151 60360
2975 3294 49610
2975 3456 5260
2975 4215 43430
2975 4449 18710
2975 4567 15700
2975 5556 42940
2975 5682 61080
2975 6037 39480
2975 6573 99430
2975 7355 97140
2975 7459 59470
2975 7476 19240
2975 7905 55280
2976 2977 38670
2976 3147 19110
2976 3212 54800
2976 3863 3370
2976 5086 44690
2976 5342 20850
2976 5467 24050
2976 6127 35300
2976 6715 40410
2976 7019 71220
2976 7393 53360
2976 7988 99700
2976 7999 54840
2976 8198 71190
2976 8549 62100
2976 8675 72120
2977 2978 40480
2977 3392 80290
2977 4070 88910
2977 5007 77580
2977 6225 34450
2977 6418 23220
2977 7043 5000
2977 8359 74900
2977 8865 26610
2977 8884 24970
2978 2979 32430
2978 3071 68950
2978 3533 86810
2978 3741 75480
2978 4551 6990
2978 5118 11400
2978 5128 28860
2978 5530 22440
2978 6161 12230
2978 6883 59340
2978 7087 59630
2978 7570 70150
2978 7617 4790
2978 7981 42190
2978 8123 36960
2978 8646 33060
2979 2980 11930
2979 3320 57470
2979 4047 97790
2979 4468 56650
2979 4787 78480
2979 5129 85990
2979 5445 2140
2979 5730 93480
2979 5744 36210
2979 5750 8210
2979 6048 7200
2979 6333 17220
2979 6377 46570
2979 6471 6020
2979 7065 12230
2979 7179 54290
2979 7658 47290
2979 7710 22120
2979 8570 78010
2979 8656 70480
2980 2981 97410
2980 3419 46180
2980 3567 56480
2980 3598 86730
2980 3915 88760
2980 3934 90720
2980 3968 30540
2980 4040 52280
2980 4216 78370
2980 4370 70630
2980 4693 98530
2980 4844 35790
2980 4992 95340
2980 5036 22100
2980 5063 61230
2980 5110 86580
2980 5722 1190
2980 6065 10640
2980 6872 36400
2980 7724 78560
2981 2982 65030
2981 3282 78360
2981 3649 66510
2981 3702 47640
2981 3968 5580
2981 4055 21710
2981 4205 17040
2981 4270 14590
2981 4999 60480
2981 5189 24770
2981 5334 84460
2981 5445 15200
2981 5623 95520
2981 7066 32060
2981 7869 72700
2981 7931 43610
2981 8066 96030
2981 8325 94020
2981 8340 72350
2981 8360 54090
2981 8875 24770
2982 2983 21470
2982 3242 89830
2982 4322 24100
2982 5605 23740
2982 5625 56620
2982 5872 75820
2982 6009 60220
2983 2984 99530
2983 3954 48080
2983 4671 23780
2983 5058 52550
2983 5248 55340
2983 5534 53700
2983 5664 2230
2983 7338 25460
2983 7360 12120
2983 7447 97230
2983 8301 6460
2984 2985 48650
2984 4182 45620
2984 4267 7250
2984 4657 77100
2984 5282 50280
2984 6815 28280
2984 7091 12510
2984 7098 3990
2984 7302 17900
2985 2986 61770
2985 3512 85100
2985 3610 35940
2985 4968 82140
2985 5026 19090
2985 5472 46180
2985 6273 74420
2985 6414 89770
2985 6718 87340
2985 7377 63130
2985 7397 64680
2985 7584 22730
2985 7645 73150
2985 8125 51980
2985 8351 91070
2985 8647 94410
2985 8721 96530
2986 2987 53770
2986 3695 51110
2986 3789 85530
2986 3869 54260
2986 4070 71740
2986 4260 13690
2986 4469 43410
2986 5568 72160
2986 5767 34560
2986 6662 2640
2986 7172 23910
2986 7201 81830
2986 8077 6750
2986 8152 8460
2986 8866 96780
2987 2988 71500
2987 3389 33630
2987 3783 98180
2987 3817 20980
2987 4845 77250
2987 5180 2790
2987 5372 91470
2987 5692 60860
2987 6073 16360
2987 6500 6540
2987 7054 55070
2987 7196 14480
2987 8025 82960
2987 8084 25510
2987 8675 39100
2988 2989 63200
2988 3801 75400
2988 4008 60870
2988 4869 38230
2988 5012 29830
2988 5244 14040
2988 7893 42880
2988 8015 70250
2988 8123 91370
2988 8440 31560
2989 2990 38970
2989 3229 14980
2989 3452 2900
2989 3736 34950
2989 4362 170
2989 4478 35400
2989 4744 39220
2989 4824 27570
2989 5071 24120
2989 5119 94880
2989 5323 88740
2989 5368 25940
2989 5384 52770
2989 5571 78460
2989 6376 55350
2989 6613 58560
2989 7002 42480
2990 2991 41600
2990 3331 23120
2990 3655 49120
2990 4055 73100
2990 4124 21550
2990 4154 88330
2990 4210 46450
2990 4384 72440
2990 5050 27010
2990 5447 70730
2990 5696 53400
2990 5846 7830
2990 6660 78490
2990 6803 80930
2990 7921 70830
2990 8522 79410
2990 8866 8940
2991 2992 77020
2991 3052 24270
2991 3416 22780
2991 3502 58660
2991 3511 46620
2991 3889 63420
2991 4129 32140
2991 4134 39180
2991 4966 35110
2991 5299 20550
2991 5492 27000
2991 6075 7850
2991 6904 19210
2991 7026 59950
2991 7548 67680
2991 7794 83990
2991 7832 1680
2991 8581 27440
2992 2993 22390
2992 3014 34840
2992 3102 95550
2992 3958 16120
2992 4057 31880
2992 4917 61670
2992 5242 19150
2992 5686 70440
2992 8944 45290
2993 2994 47100
2993 3763 97390
2993 4037 63740
2993 5462 26680
2993 5959 70960
2993 6965 33450
2993 7828 86010
2993 8018 61230
2993 8237 76340
2993 8754 50390
2993 8901 41990
2993 8953 95250
2994 2995 6890
2994 3013 79800
2994 3786 1070
2994 5824 12560
2994 5952 4070
2994 6464 51340
2994 7322 7840
2994 7686 77600
2994 8527 4500
2995 2996 29730
2995 3405 96800
2995 3594 11240
2995 4118 24160
2995 4299 24280
2995 4365 27430
2995 4657 74610
2995 5010 21010
2995 5138 53670
2995 5488 44790
2995 5661 46590
2995 6605 46960
2995 6762 50150
2995 7060 96500
2995 7396 58560
2995 8698 21770
2996 2997 10210
2996 3059 26640
2996 3872 82190
2996 3931 20810
2996 4072 94910
2996 4322 52610
2996 4937 1160
2996 5183 50710
2996 5275 17390
2996 5846 68820
2996 6163 29280
2996 6586 92460
2996 7695 34230
2996 7752 2800
2996 8952 11940
2997 2998 36790
2997 3445 46590
2997 3672 59410
2997 5154 20560
2997 5195 66650
2997 5322 78620
2997 5615 61410
2997 5765 25010
2997 6108 61880
2997 6647 98670
2997 6769 60600
2997 7382 17860
2997 8081 24600
2997 8135 31780
2997 8332 28150
2997 8406 89210
2997 8431 77130
2997 8437 90630
2997 8684 24960
2997 8915 3320
2998 2999 28960
2998 3055 8740
2998 3902 7650
2998 3985 18730
2998 4277 71370
2998 4416 99380
2998 4505 2780
2998 6088 97990
2998 7096 38860
2998 7104 24100
2998 7514 66180
2998 7527 4620
2998 7812 26030
2999 3000 64570
2999 3129 4070
2999 3943 20950
2999 4364 83340
2999 4405 32820
2999 4463 95000
2999 4722 14370
2999 5141 63750
2999 5566 98980
2999 7033 30720
2999 8236 5390
2999 8300 51030
2999 8417 89030
2999 8861 70390
2999 8931 69790
2999 8974 2970
3000 3001 40840
3000 3292 36160
3000 3532 45590
3000 3561 61270
3000 3824 95490
3000 3888 65130
3000 4748 32400
3000 4812 79620
3000 5840 81090
3000 6373 74270
3000 7139 20390
3000 8268 1690
3000 8402 29340
3000 8684 54640
3001 3002 26610
3001 3016 68250
3001 4604 16630
3001 5043 51700
3001 5124 94340
3001 5205 44440
3001 5367 38740
3001 5426 59330
3001 5803 4840
3001 6031 23670
3001 6308 9560
3001 6758 86850
3001 7652 43600
3001 8637 58070
3002 3003 2320
3002 3092 63850
3002 3477 88990
3002 4448 22330
3002 5503 52210
3002 5773 95820
3002 6508 66460
3002 7488 83060
3002 7705 80020
3002 8419 98460
3002 8753 52100
3003 3004 73950
3003 3426 17280
3003 3428 7520
3003 4093 44410
3003 4345 32930
3003 4651 95850
3003 4998 40090
3003 5089 67050
3003 5092 22540
3003 5284 25750
3003 5462 13900
3003 5470 63560
3003 6183 5110
3003 7998 66920
3003 8058 39690
3003 8700 33930
3003 8710 21530
3004 3005 66210
3004 3480 71670
3004 3619 66690
3004 3917 51420
3004 4741 9110
3004 5679 75720
3004 5680 63320
3004 5697 85050
3004 5733 78840
3004 7273 55660
3004 7763 69820
3005 3006 78380
3005 3192 17650
3005 3843 80090
3005 3871 62050
3005 4195 71870
3005 4494 22290
3005 4711 12770
3005 5553 19190
3005 6758 45240
3005 6885 70970
3005 8116 82060
3005 8122 63050
3006 3007 7740
3006 3018 46890
3006 3270 98570
3006 3472 92710
3006 3608 27170
3006 3745 66600
3006 3917 31410
3006 4059 73240
3006 4379 66050
3006 6226 50240
3006 6369 95760
3006 6820 86590
3006 6869 60450
3006 6882 76180
3006 6932 9470
3006 7547 19570
3006 8368 79070
3006 8733 54760
3007 3008 28120
3007 3303 42230
3007 3392 10450
3007 4973 24470
3007 5031 13830
3007 5238 7630
3007 5279 10340
3007 5822 94880
3007 6435 84000
3007 7187 46300
3007 8012 77950
3007 8232 73560
3007 8792 68330
3007 8823 48440
3008 3009 51290
3008 3745 78360
3008 3813 95190
3008 3838 96920
3008 4942 7500
3008 4991 60080
3008 5957 74640
3008 5967 7380
3008 6007 47860
3008 6291 72290
3008 6610 83030
3008 6656 70360
3008 7494 5230
3008 7573 94410
3008 7594 31070
3008 7948 20610
3008 8378 13000
3009 3010 60760
3009 3190 20550
3009 3954 97280
3009 3976 73340
3009 4028 50280
3009 4821 87770
3009 5006 52250
3009 5052 30570
3009 5338 28880
3009 5522 18590
3009 5880 31830
3009 6383 20740
3009 6926 3400
3009 7008 81950
3009 7555 41500
3009 8158 72730
3009 8242 34260
3009 8485 11490
3009 8533 53390
3009 8960 43450
3010 3011 26860
3010 3038 83840
3010 3419 84370
3010 4413 18580
3010 4759 42660
3010 4822 78360
3010 5936 21200
3010 6007 62280
3010 6077 9740
3010 6088 23140
3010 6118 26580
3010 6562 27460
3010 6938 3300
3010 7256 82860
3010 7622 14440
3010 7915 86720
3010 8900 85360
3010 8961 22210
3011 3012 96020
3011 3815 51370
3011 4413 82630
3011 4734 96190
3011 4846 56950
3011 5205 39200
3011 5540 59860
3011 6790 89240
3011 6966 21620
3011 7171 27810
3011 7781 39280
3011 8183 75490
3012 3013 42540
3012 3218 37660
3012 4337 42690
3012 4377 24270
3012 5167 50230
3012 5273 3680
3012 5496 23060
3012 5517 23180
3012 5930 53450
3012 7266 1780
3012 7588 87910
3012 8269 92720
3013 3014 84460
3013 3108 82660
3013 3730 47830
3013 3976 89550
3013 4200 20080
3013 4619 63560
3013 5447 77160
3013 5721 98360
3013 6495 54510
3013 6783 81010
3013 7040 12590
3013 7050 34540
3013 8563 60700
3014 3015 13790
3014 3135 77020
3014 3256 17210
3014 3699 63180
3014 5060 90
3014 5129 62530
3014 5146 38920
3014 5260 64390
3014 5772 80210
3014 6886 410
3014 7673 610
3014 7739 19650
3014 7748 29850
3014 8082 15170
3014 8815 78930
3015 3016 57360
3015 3203 33860
3015 3500 12840
3015 3565 69040
3015 3898 61780
3015 3958 26410
3015 4783 33160
3015 5016 49420
3015 5618 47080
3015 5621 96020
3015 5934 61010
3015 6533 82780
3015 6572 68000
3015 7508 7500
3015 7565 21890
3015 7697 58080
3015 7829 19040
3015 7924 4800
3015 8030 7720
3015 8077 77070
3016 3017 80390
3016 3062 45220
3016 3285 18570
3016 3571 98640
3016 3575 2130
3016 3743 71630
3016 5521 58860
3016 5650 7150
3016 5950 4410
3016 6670 76420
3016 6908 37780
3016 7079 57280
3016 7638 900
3016 8639 27950
3017 3018 7960
3017 3077 72750
3017 3517 34350
3017 3602 11350
3017 3839 83310
3017 4259 11940
3017 4265 57670
3017 4518 6840
3017 5204 15670
3017 6126 5880
3017 7571 96680
3017 7613 64050
3017 7752 6150
3017 7760 30710
3017 8090 46080
3017 8395 27890
3017 8440 45540
3017 8646 24070
3017 8682 40600
3018 3019 80830
3018 3029 75250
3018 4022 82180
3018 4303 10010
3018 4313 15240
3018 4922 15770
3018 5259 50910
3018 5272 64850
3018 7004 97150
3018 7556 92190
3018 7835 4230
3018 7838 58410
3018 8586 47080
3018 8986 16330
3019 3020 67240
3019 3240 3880
3019 3794 82460
3019 4063 60270
3019 4228 75460
3019 4791 51250
3019 5034 94500
3019 5751 57170
3019 6126 45590
3019 6166 56200
3019 6696 98920
3019 8721 10160
3020 3021 9540
3020 3140 96530
3020 3304 8310
3020 3471 96480
3020 3529 47390
3020 3694 80820
3020 3745 55250
3020 5104 18160
3020 5456 65760
3020 5624 37310
3020 5990 63500
3020 6272 12590
3020 6767 89030
3020 6961 1360
3020 7130 92870
3020 7531 62700
3020 7619 58100
3020 8795 10090
3020 8818 12790
3021 3022 82220
3021 3083 74810
3021 3130 84060
3021 3659 19400
3021 3734 46840
3021 4429 89510
3021 4482 64930
3021 4649 91550
3021 4708 43620
3021 4795 1210
3021 5494 15250
3021 5598 88090
3021 5737 36750
3021 5944 50100
3021 6033 82230
3021 6601 15940
3021 7043 46300
3021 7156 35850
3021 7180 70490
3021 7376 72180
3021 7380 81870
3021 8067 98510
3021 8607 35080
3021 8664 69590
3022 3023 53420
3022 3338 81270
3022 4628 71710
3022 5493 10570
3022 6010 33910
3022 6629 66290
3022 7134 91460
3022 7277 77350
3022 8180 21570
3023 3024 82870
3023 3040 25190
3023 3895 50190
3023 5249 13980
3023 5292 65640
3023 5674 22520
3023 5860 18050
3023 5962 82340
3023 6687 54430
3023 8350 55600
3024 3025 20040
3024 3071 40810
3024 3132 88510
3024 3743 58630
3024 5075 17480
3024 5236 5800
3024 5416 22880
3024 5801 15630
3024 5820 21580
3024 6314 86320
3024 7896 61270
3024 8298 2730
3024 8667 65010
3025 3026 50990
3025 3173 43640
3025 3262 54100
3025 3536 80100
3025 3767 15270
3025 4006 54150
3025 4102 5350
3025 6114 55280
3025 6700 97040
3025 7075 72240
3025 7208 10010
3025 7386 92800
3025 8929 34230
3026 3027 78000
3026 3738 75120
3026 3819 8760
3026 4714 34490
3026 5131 78720
3026 5174 64270
3026 5350 45000
3026 5857 21290
3026 6782 54720
3026 8231 49520
3026 8733 19650
3027 3028 34020
3027 3112 4870
3027 3140 16490
3027 3476 33450
3027 3649 24290
3027 3751 66540
3027 3984 29790
3027 4078 49500
3027 4570 58990
3027 5335 4350
3027 6256 59900
3027 6700 67870
3027 6780 62980
3027 7177 14340
3027 7198 2660
3027 7327 78130
3027 7405 11560
3027 7475 51640
3027 7982 65410
3027 8212 62890
3027 8219 30390
3027 8758 81480
3028 3029 40550
3028 3268 34920
3028 3333 74340
3028 3428 47140
3028 4155 98030
3028 5263 24970
3028 5314 28920
3028 5340 42800
3028 5470 140
3028 6271 39320
3028 6786 85260
3028 7169 47580
3028 7530 49210
3028 7823 74420
3028 7839 69400
3028 8103 69910
3028 8160 41480
3028 8199 35690
3028 8503 13950
3029 3030 13310
3029 3353 60410
3029 3379 63460
3029 3556 70160
3029 4199 45990
3029 4271 25800
3029 4586 83220
3029 4712 54450
3029 4767 54560
3029 5058 63320
3029 6658 40680
3029 6948 88760
3029 7012 55530
3029 7095 52110
3029 7583 70370
3029 8413 47310
3029 8477 49410
3029 8619 54160
3029 8981 16120
3030 3031 12160
3030 3261 24930
3030 4285 96420
3030 4480 5140
3030 4868 61340
3030 5671 40790
3030 5697 57160
3030 6584 22570
3030 7475 74310
3030 7820 11160
3030 8217 10430
3031 3032 41660
3031 3150 24110
3031 3372 40250
3031 3555 76020
3031 4576 1800
3031 5086 83470
3031 5604 41950
3032 3033 47040
3032 3818 59710
3032 3945 2790
3032 4222 2650
3032 4920 14610
3032 4973 21740
3032 5108 12110
3032 5671 40070
3032 6255 33800
3032 6554 32400
3032 6559 97000
3032 6680 61290
3032 7017 25200
3032 7995 4280
3032 8052 84000
3032 8724 56420
3033 3034 31560
3033 4353 88480
3033 5969 29210
3033 6660 2870
3033 7248 81880
3033 7344 20890
3033 7438 61160
3033 7509 56770
3033 7907 92320
3033 8839 30710
3034 3035 52540
3034 3040 1740
3034 3297 50910
3034 3676 86740
3034 4201 96710
3034 4459 96350
3034 4723 99750
3034 4741 32460
3034 4935 45140
3034 5039 43420
3034 5667 49480
3034 5908 97220
3034 5914 31250
3034 6967 75360
3034 7017 96630
3034 8555 72880
3035 3036 70130
3035 4183 9480
3035 4199 8890
3035 4795 4380
3035 4821 67080
3035 4847 17210
3035 4924 37830
3035 6100 81800
3035 6540 47190
3035 7011 89290
3035 7056 72600
3035 7060 19180
3035 7536 36130
3035 7786 26150
3035 8246 12830
3035 8475 9660
3036 3037 61830
3036 3337 19500
3036 3602 17180
3036 3889 11400
3036 3965 61780
3036 4265 9560
3036 4649 88460
3036 4725 89910
3036 4903 97220
3036 6660 14540
3036 7788 13860
3036 7919 54790
3036 8751 3360
3037 3038 12070
3037 3193 47280
3037 4540 8390
3037 4706 10050
3037 5139 77220
3037 6535 48140
3037 6994 89830
3037 7259 73580
3037 7847 87590
3037 8236 97760
3037 8572 84210
3037 8882 4220
3038 3039 80950
3038 4013 54740
3038 4181 86920
3038 4689 76710
3038 4781 23270
3038 5355 66590
3038 5366 9330
3038 5672 14260
3038 6334 20540
3038 6381 61960
3038 6618 7880
3038 7290 97120
3038 7395 18950
3038 7460 21220
3038 7483 95130
3038 7586 65380
3038 8151 17670
3038 8233 51880
3038 8276 80290
3038 8608 35930
3039 3040 6020
3039 3917 19690
3039 4043 45250
3039 4053 19900
3039 4304 14520
3039 4305 18100
3039 4678 91770
3039 5712 74220
3039 5895 88440
3039 6207 4310
3039 6833 23320
3039 7370 17560
3039 8011 80240
3039 8224 24880
3039 8941 21310
3040 3041 37960
3040 3106 43870
3040 3439 8100
3040 4096 39490
3040 4648 30670
3040 4689 20550
3040 4783 3940
3040 4975 11670
3040 5546 28290
3040 6426 67050
3040 6553 31220
3040 6712 23130
3040 6799 23310
3040 7169 55370
3040 7588 41550
3040 7802 63210
3040 8418 73290
3040 8420 38900
3040 8754 4240
3040 8810 26380
3041 3042 29130
3041 3189 31880
3041 3273 48140
3041 3384 49910
3041 4042 85930
3041 4203 65800
3041 4328 82780
3041 5020 12260
3041 5031 29030
3041 6408 68370
3041 6679 57820
3041 7454 46930
3041 7897 39440
3041 7924 24120
3041 8256 36330
3041 8560 1930
