500 4903
305 427 82340
305 434 18820
305 488 51840
305 495 90950
306 307 93760
306 310 26560
306 331 25920
306 332 89140
306 356 70480
306 401 940
306 422 67650
306 452 13150
306 457 31930
306 463 26280
306 480 80900
306 483 73320
307 308 72410
307 333 9930
307 363 24930
307 386 5860
307 411 67430
307 463 33530
308 309 49690
308 335 11540
308 342 20040
308 390 85230
308 411 71770
308 422 23960
308 433 93920
308 466 55110
308 490 35240
308 499 86740
309 310 71130
309 316 11980
309 322 24110
309 395 18390
309 482 5040
309 484 11430
310 311 62660
310 323 13250
310 386 63280
310 389 62710
310 392 26140
310 398 10170
310 415 18880
310 428 79170
310 448 9350
310 472 26700
311 312 48110
311 321 3620
311 371 88390
312 313 45530
312 340 9810
312 372 94680
312 392 13990
312 398 20070
312 490 10450
313 314 17560
313 353 750
313 358 71550
313 378 79350
313 403 10560
313 430 55820
313 468 84480
313 469 48530
313 471 88130
313 499 52990
314 315 28050
314 318 820
314 325 42570
314 338 12570
314 383 5590
314 398 31930
314 405 65260
314 424 36640
314 428 70980
314 472 6090
314 497 50710
314 500 2000
315 316 34050
315 321 29710
315 371 65130
315 389 55860
315 450 72830
316 317 41720
316 328 65150
316 343 70140
316 347 93040
316 349 71640
316 373 4730
316 401 42000
316 422 5920
316 445 4510
316 464 21660
316 479 94090
316 481 33080
317 318 42650
317 456 2660
318 319 59940
318 340 77210
318 374 35520
318 380 46240
318 386 59520
318 422 95940
318 439 10420
318 462 70980
319 320 60460
319 428 44760
319 434 40600
319 449 21610
319 452 81870
319 480 77060
320 321 96290
320 340 14170
320 358 18800
320 376 61060
320 394 86350
320 429 72280
320 468 74910
321 322 97350
321 361 27640
321 374 8490
321 383 75030
321 389 58940
321 396 91350
321 414 68990
321 427 44420
321 436 84400
321 440 26130
321 474 10100
322 323 27770
322 370 26460
322 373 52080
322 418 37860
322 459 86590
323 324 4490
323 326 3730
323 339 9410
323 346 890
323 379 90820
323 389 12800
323 439 95440
323 472 99420
324 325 6540
324 345 67120
324 357 2940
324 401 92070
324 418 46310
324 434 87540
325 326 67270
325 338 27100
325 350 36640
325 411 50170
325 421 26750
325 434 26040
325 439 39790
325 457 56960
326 327 62040
326 345 41210
326 371 30160
327 328 12300
327 345 91420
327 353 37460
327 373 82570
327 386 15960
327 402 13470
327 453 76660
327 460 59820
327 463 15060
327 485 71060
327 498 60200
328 329 69930
328 345 92020
328 364 77060
328 391 9200
328 414 32910
328 439 89010
329 330 54530
329 343 29460
329 374 72030
329 375 19380
329 391 83960
329 396 40000
329 428 93710
329 436 19370
329 470 12950
330 331 16170
330 471 1470
330 474 93120
330 483 56810
330 484 52560
330 500 71460
331 332 44720
331 344 20600
331 403 68160
331 429 16310
331 444 22980
331 452 20280
331 459 16720
332 333 49940
332 377 8820
332 412 37520
332 425 77090
332 430 13940
332 453 84100
333 334 99680
333 351 60770
333 355 19160
333 407 91760
333 421 57960
333 432 25900
333 439 5030
333 448 50900
334 335 57330
334 341 11730
334 375 60660
335 336 56090
335 345 52090
335 430 55700
335 459 4890
336 337 54100
336 344 20340
336 407 79090
336 409 2300
336 445 25460
336 448 70060
336 455 12630
336 481 77670
337 338 37810
337 352 42740
337 428 87740
338 339 89430
338 348 42760
338 412 28710
338 425 20890
338 442 78450
338 463 62790
339 340 74960
339 358 26380
339 375 48120
339 404 41150
339 414 78160
339 428 24230
339 429 42690
339 451 81630
339 456 73740
339 475 59230
340 341 59950
340 359 70760
340 414 50810
340 489 25600
341 342 6820
341 345 65770
341 351 26710
341 372 26720
341 374 22180
341 392 2900
341 418 65020
341 468 77240
341 487 57050
341 498 53720
342 343 6360
342 352 20820
342 357 96070
342 392 94840
342 407 44120
342 416 94550
342 421 18000
342 432 41180
342 448 3720
342 449 27470
342 457 60730
342 473 84950
342 474 93940
342 496 38470
343 344 52260
343 346 23190
343 377 180
343 447 82380
344 345 96490
344 371 3270
344 428 33380
344 483 3480
344 491 7390
345 346 96380
345 378 86750
345 432 2510
345 451 86830
345 455 7290
345 462 77570
345 468 41090
345 475 88430
346 347 63550
346 367 43410
346 393 95910
346 483 69490
346 496 10540
347 348 15780
347 361 28620
347 377 39250
347 381 48200
347 408 54430
347 422 40330
347 431 96790
347 438 73270
347 483 43470
348 349 48760
348 352 93750
348 360 31360
348 371 83920
348 394 54700
348 403 91460
348 428 64660
348 444 48420
348 458 83430
349 350 74070
349 418 2570
349 424 30660
349 430 47540
349 440 53090
349 453 10410
349 471 42420
350 351 3050
350 368 6420
350 375 57930
350 385 70460
350 397 96380
350 481 97710
351 352 14150
351 387 99440
351 392 40680
351 405 56370
351 484 95190
351 496 60630
352 353 9990
352 434 65710
352 436 43630
352 448 16620
352 500 6810
353 354 65480
353 361 11160
353 375 13260
353 378 40610
353 415 10680
353 444 3190
353 460 84730
353 462 15610
353 472 39220
354 355 63730
354 376 82240
354 386 25980
354 390 42260
354 424 81000
354 443 73680
354 461 47400
354 469 25210
355 356 2180
355 392 55330
355 429 13140
355 456 31450
355 458 55330
356 357 32550
356 385 81770
356 406 51010
356 411 50460
356 429 65190
356 430 98280
356 453 68390
356 460 49750
356 472 9470
357 358 89440
357 425 2600
357 432 71020
357 439 92290
357 455 26020
357 460 50740
357 464 16280
358 359 90630
358 417 57350
358 446 40070
358 449 97460
358 456 78730
358 488 6580
358 496 72130
359 360 11060
359 399 17740
359 402 28170
359 412 63800
359 413 26250
359 441 26820
359 460 21110
359 484 28760
360 361 64390
360 384 95770
361 362 26770
361 363 4410
361 410 52910
361 438 33430
361 482 11860
361 489 73580
361 495 53260
362 363 6130
362 378 99570
362 426 62020
362 432 50080
362 438 77010
362 451 39790
362 458 78680
362 474 2250
363 364 34130
363 371 6750
363 398 36880
363 424 94880
363 491 2450
364 365 58500
364 367 81100
364 392 53000
364 395 73110
364 416 26620
364 425 94810
364 447 64840
364 455 1020
365 366 89310
365 373 60670
365 381 58660
365 384 56950
365 389 39710
365 413 43560
365 429 14880
365 437 14070
365 465 48170
365 488 43800
366 367 35270
366 462 49490
366 475 51980
366 498 72160
367 368 21170
367 382 36390
367 391 15150
367 407 48750
367 410 81630
367 413 86390
368 369 1320
368 381 71460
368 425 32110
368 464 56550
369 370 72620
369 404 62590
369 421 37550
369 443 54700
369 458 16250
369 473 75380
369 491 69070
370 371 61030
370 389 7790
370 413 19570
370 435 12070
370 439 85060
370 480 19540
370 490 14840
370 494 93340
371 372 80290
371 376 40300
371 398 80550
371 447 64610
371 467 11930
371 484 85920
371 487 38090
372 373 25710
372 390 58700
372 464 85660
372 476 85030
372 499 33830
373 374 53890
373 413 18440
373 436 48600
373 481 50
374 375 20040
374 415 58660
374 430 59270
374 468 89690
374 474 12610
374 482 70390
375 376 27770
375 426 68180
375 443 35120
376 377 56220
376 427 46530
376 486 32150
376 492 87290
377 378 14490
377 448 6520
377 488 1190
377 500 98890
378 379 1360
378 394 96640
378 431 7160
378 438 58360
378 459 32700
379 380 51650
379 409 83740
379 410 78530
379 411 60300
379 436 42460
379 467 97680
380 381 57200
380 404 87830
380 431 5610
380 452 530
380 456 69110
380 458 31770
380 494 84630
381 382 23910
381 386 8200
381 414 60220
381 424 61950
381 443 27220
381 468 10480
381 473 15670
381 491 51540
382 383 46800
382 410 39170
382 432 28330
382 449 52790
382 467 98350
382 472 59240
383 384 98210
383 411 23460
383 422 32190
383 448 52250
383 457 47650
383 462 9700
383 465 18310
383 482 54440
383 496 78520
384 385 80210
384 481 15380
384 498 5310
385 386 38260
385 393 82920
385 425 51860
385 427 60680
385 433 44590
385 448 13160
385 467 19400
385 480 46490
385 482 72510
386 387 5070
386 429 21120
386 455 22740
387 388 79830
387 393 56710
387 397 94620
387 402 65110
387 434 63850
388 389 33870
388 398 53610
388 450 75440
388 456 13870
388 469 2720
388 470 7390
388 471 62780
388 478 20380
389 390 40120
389 392 26600
389 403 59440
389 423 87870
389 424 1450
389 441 46350
389 462 72000
390 391 79320
390 442 3360
390 473 57050
391 392 21960
391 395 63600
391 399 80490
391 403 89050
391 409 91330
391 471 33060
392 393 91940
392 442 16870
393 394 15660
393 438 43380
393 439 51380
393 474 48500
394 395 82150
394 427 14130
395 396 92090
395 397 57720
395 401 41770
395 438 90700
395 453 4510
396 397 64880
396 408 69230
396 409 58420
396 438 26320
396 452 5230
396 471 18620
397 398 23970
397 412 18520
397 468 18530
398 399 39230
398 433 59150
398 469 38180
399 400 18340
399 428 84280
399 441 90420
399 468 77660
399 474 70540
400 401 7190
400 404 32450
400 431 98900
400 472 15670
400 484 62490
400 492 72460
401 402 96160
401 486 62310
401 488 23940
401 494 73620
401 497 66780
402 403 3370
402 405 66650
402 412 3080
402 423 2050
402 430 94800
402 435 93590
402 439 65780
402 473 83760
403 404 26570
403 424 68430
403 459 98700
403 476 33080
404 405 62400
404 457 77270
404 460 72900
405 406 1210
405 424 8930
405 451 4720
405 454 10050
405 458 63690
405 476 35670
405 478 17470
405 497 25730
406 407 37180
407 408 89740
407 416 45630
407 424 75060
408 409 34250
408 438 89880
408 471 3400
409 410 31440
409 430 19940
409 451 43200
409 458 36270
409 477 9340
410 411 10350
410 414 97680
410 428 23200
410 440 16670
410 484 93230
411 412 3440
411 437 77210
411 439 27470
411 467 37650
412 413 61760
412 461 54570
412 476 98710
413 414 10490
413 425 18720
413 431 89330
413 432 96920
413 445 25440
413 459 56360
413 465 57690
413 470 9270
413 481 21910
413 485 84360
413 488 53130
414 415 34940
414 441 1580
414 456 54870
414 483 38090
414 494 5620
414 497 68100
415 416 98060
415 419 22180
415 488 17720
416 417 90390
416 420 67680
417 418 95190
417 420 1300
417 429 76040
417 448 17230
418 419 29310
418 473 50640
418 482 27580
418 495 23280
419 420 80490
419 436 10570
419 448 90530
419 451 13320
419 472 81180
420 421 84010
420 460 23450
420 470 77660
420 481 33690
420 492 32170
421 422 46550
421 428 72730
421 472 73070
421 497 66590
422 423 15270
422 457 90650
422 481 44900
423 424 92070
423 443 9130
424 425 59550
424 468 67470
425 426 57690
425 476 57600
425 482 25140
426 427 46070
426 465 4980
426 471 37150
426 475 15390
426 497 65700
427 428 75500
427 446 94400
427 488 21450
428 429 33520
428 468 10740
428 492 19210
429 430 90140
429 462 89510
429 464 25140
430 431 83200
430 448 86710
430 465 22190
430 467 23850
430 477 79190
431 432 84480
431 482 66560
432 433 78270
433 434 84700
434 435 8160
434 436 39590
434 477 93540
434 494 50720
435 436 2620
435 444 71760
436 437 47950
437 438 37960
437 447 3000
437 450 79180
437 455 84070
437 469 50420
437 485 7360
438 439 9270
438 453 88500
438 458 13550
439 440 90040
439 473 32480
439 483 85530
439 485 85710
439 496 39160
439 500 62540
440 441 56240
441 442 60650
441 447 13180
441 450 76140
442 443 90120
442 445 35730
442 458 6970
442 490 88070
443 444 5080
443 454 71340
443 464 32300
443 499 25700
444 445 25390
444 455 9890
444 475 63620
444 489 86980
445 446 31820
445 453 62220
445 462 10710
446 447 31850
446 482 43920
446 492 26800
447 448 59530
447 452 67660
447 488 26170
447 500 41500
448 449 28790
448 454 20830
449 450 35370
449 460 89960
449 462 13920
449 471 50410
449 499 50200
450 451 5500
450 475 72240
451 452 74290
451 455 38930
451 495 67290
452 453 77620
452 467 29090
452 469 60350
453 454 29370
453 457 47320
453 481 46550
453 495 43220
454 455 9160
454 458 69390
455 456 75980
456 457 21680
456 469 24530
456 474 6960
457 458 71300
457 469 58990
457 493 3690
458 459 64410
458 494 2030
458 499 98670
459 460 76750
459 478 7600
460 461 60630
460 492 20690
461 462 27450
461 478 50000
462 463 48070
462 474 37620
463 464 94400
463 480 6630
464 465 14380
464 467 1540
465 466 59590
465 479 31360
466 467 28330
467 468 59070
467 469 78270
468 469 29590
468 498 94720
469 470 20440
469 473 2530
469 477 11880
469 483 94080
469 485 5580
470 471 66710
470 481 99030
471 472 81610
471 490 75060
472 473 82930
473 474 53360
474 475 87970
474 483 89560
474 491 15820
475 476 62130
475 484 88260
475 492 67850
475 499 74180
476 477 48020
476 484 17020
476 497 68460
477 478 83050
477 493 17180
478 479 77900
479 480 25140
479 485 70000
479 492 5010
479 493 47020
480 481 29940
480 493 95850
481 482 86030
481 487 42680
481 493 47250
482 483 48210
482 485 30590
483 484 43560
484 485 41160
485 486 240
486 487 90040
487 488 67630
488 489 32380
489 490 86490
490 491 91350
490 500 84040
491 492 96070
492 493 63590
492 496 80360
493 494 37200
494 495 9280
495 496 86170
496 497 2950
496 499 65340
496 500 49050
497 498 87280
498 499 9160
499 500 52260
1 500
