10000 99910
2951 9670 27490
2951 9873 71070
2952 2953 28630
2952 3865 64530
2952 4117 51970
2952 4760 55840
2952 4980 88380
2952 5001 38180
2952 7130 99990
2952 7745 73380
2952 7901 9590
2952 8285 89000
2952 9309 33080
2952 9447 24820
2953 2954 18250
2953 3616 26650
2953 3662 99000
2953 3668 43490
2953 4188 38900
2953 5135 75880
2953 5554 84220
2953 5861 26010
2953 6200 48570
2953 6795 1150
2953 7480 86950
2953 7524 19540
2953 7995 10630
2953 9260 6540
2953 9642 29740
2954 2955 52200
2954 2994 44030
2954 4723 32100
2954 5486 17800
2954 5902 35000
2954 7203 45040
2954 9178 12010
2954 9702 55600
2955 2956 24990
2955 3218 96850
2955 4936 62920
2955 6299 6700
2955 8088 6600
2955 8151 36270
2955 8365 72810
2955 8633 93530
2955 8668 50680
2955 9917 34970
2956 2957 39780
2956 3748 42240
2956 3790 66690
2956 3900 18300
2956 4050 18410
2956 4542 87350
2956 4570 16940
2956 4655 18040
2956 5298 15210
2956 5556 48160
2956 6610 11880
2956 6803 57150
2956 8483 1320
2956 8812 55340
2956 8923 5360
2956 9045 86100
2956 9552 49020
2957 2958 2670
2957 3207 17180
2957 3496 48120
2957 3632 29440
2957 3889 56770
2957 5160 14280
2957 5256 98450
2957 5471 60390
2957 5994 45220
2957 6768 96150
2957 7561 22330
2957 9883 9090
2958 2959 14490
2958 3010 15250
2958 3731 33350
2958 5281 70410
2958 5483 65210
2958 5698 59250
2958 6235 81980
2958 7205 38460
2958 7360 87670
2958 8134 33670
2958 8522 21170
2958 9295 91240
2958 9739 80260
2959 2960 62070
2959 3457 32080
2959 4310 6280
2959 4456 44180
2959 4573 51590
2959 4999 1050
2959 5314 2140
2959 7183 66050
2959 7303 55310
2959 7729 37400
2960 2961 30810
2960 3139 26960
2960 3903 71700
2960 4298 74300
2960 5000 49070
2960 7466 72190
2960 7792 58890
2960 8643 16710
2960 9506 17110
2961 2962 72170
2961 3626 88350
2961 4276 83180
2961 4770 37080
2961 6268 74660
2961 6423 64790
2961 6655 75780
2961 8422 7290
2961 9616 50420
2962 2963 88520
2962 4231 63920
2962 6800 89760
2962 7834 9870
2963 2964 61870
2963 3931 66470
2963 4032 2130
2963 6396 37270
2963 6568 2880
2963 7721 12350
2963 7915 41960
2964 2965 60830
2964 3075 99210
2964 3486 18550
2964 4498 92070
2964 5170 34490
2964 5714 37000
2964 8983 1240
2964 9026 84900
2965 2966 91710
2965 4701 70300
2965 5283 91010
2965 6310 26450
2965 8701 99900
2965 8725 67090
2965 8792 74800
2965 9706 99500
2966 2967 31480
2966 3039 18390
2966 3177 91570
2966 3591 75990
2966 3704 14080
2966 4017 31040
2966 4168 36550
2966 4290 37270
2966 4953 27740
2966 6522 82350
2966 6564 18860
2966 8336 40040
2966 8447 85500
2966 8700 29040
2966 9434 60340
2967 2968 72690
2967 3543 10840
2967 3956 72510
2967 4051 75820
2967 5665 32430
2967 6538 4180
2967 8508 66420
2968 2969 55160
2968 5649 54150
2968 7956 27170
2968 8043 75210
2968 8119 58140
2968 8533 87780
2968 8860 10490
2968 8867 39430
2968 9342 44580
2969 2970 34760
2969 3653 91280
2969 4913 52980
2969 4997 45410
2969 6590 21990
2969 6784 48690
2969 6828 74080
2969 7147 53760
2969 9671 710
2970 2971 66260
2970 3191 72810
2970 4202 9070
2970 4754 16130
2970 5338 2690
2970 5396 44070
2970 8462 99930
2970 8818 42240
2970 8925 50200
2970 9341 15640
2970 9577 70420
2970 9735 3210
2971 2972 5330
2971 3345 81730
2971 4380 55530
2971 4550 3020
2971 4568 52840
2971 6625 21440
2971 7393 31220
2971 8565 3790
2971 8604 24700
2971 9035 65780
2971 9449 42450
2972 2973 17940
2972 3514 54540
2972 4320 17190
2972 4540 19680
2972 5238 76970
2972 5796 41460
2972 7416 24360
2972 8069 56170
2973 2974 71610
2973 3191 43250
2973 3574 20250
2973 3622 13890
2973 3805 82690
2973 5409 43740
2973 5499 94530
2973 5807 96930
2973 6007 26210
2973 6727 87560
2973 7398 6900
2973 7708 46010
2973 8343 92590
2973 8615 72550
2973 9532 3600
2973 9697 14440
2973 9787 26530
2974 2975 74100
2974 3720 96060
2974 3973 11070
2974 3992 99440
2974 4144 21250
2974 4146 23720
2974 4525 68680
2974 7136 66760
2974 7811 22590
2974 7919 31820
2974 8527 9350
2974 8693 15930
2974 8971 14310
2974 9948 70240
2975 2976 23400
2975 3638 21080
2975 4988 83730
2975 5440 85470
2975 7205 63190
2975 7833 36400
2975 8034 17240
2975 8354 62730
2975 8467 87730
2975 8520 26140
2975 8609 71010
2975 9216 88210
2975 9450 6100
2976 2977 9010
2976 3631 41550
2976 3671 85840
2976 3790 15840
2976 3858 77700
2976 5041 19050
2976 5897 24670
2976 6033 33270
2976 6081 290
2976 6340 62580
2976 6373 54480
2976 7276 35920
2976 7922 45530
2976 8038 97240
2976 8430 75100
2976 8569 56790
2976 9761 43980
2977 2978 73300
2977 3134 99550
2977 5676 7900
2977 9025 4080
2977 9578 950
2977 9697 8220
2978 2979 40380
2978 4428 26130
2978 5011 40140
2978 5866 39000
2978 6068 75860
2978 6456 64780
2978 6514 63150
2978 6726 87310
2978 7110 27850
2978 7680 12050
2978 8625 28390
2978 8913 6730
2978 8989 24210
2978 9658 96130
2979 2980 33860
2979 3315 23650
2979 5208 75270
2979 5479 16120
2979 6195 89830
2979 6346 60760
2979 6800 70600
2979 6899 42120
2979 7031 82410
2979 7333 11820
2979 7912 80320
2979 8405 36650
2979 8910 18320
2979 9030 10410
2980 2981 91370
2980 4627 45460
2980 9346 76850
2980 9397 79450
2980 9737 31700
2981 2982 82850
2981 3377 38360
2981 3609 34420
2981 3813 10180
2981 4055 15330
2981 4614 16860
2981 7555 34430
2981 8096 99390
2981 8405 87770
2982 2983 38680
2982 3647 46340
2982 3883 97290
2982 4178 84940
2982 5601 99130
2982 6336 5220
2982 6422 13320
2982 8261 14870
2982 8350 38980
2982 8413 21890
2983 2984 67260
2983 4510 36960
2983 4539 12540
2983 6023 66010
2983 6100 2070
2983 6480 65220
2983 7339 63120
2983 8647 95610
2983 8806 73480
2983 9462 42820
2984 2985 21500
2984 3002 39790
2984 3283 49560
2984 3321 12400
2984 3472 43500
2984 3665 31630
2984 4231 45880
2984 4246 76860
2984 4395 80930
2984 4686 34970
2984 6149 27990
2984 7143 22280
2984 7738 84640
2984 7918 98030
2984 8517 62430
2984 8778 45120
2985 2986 35180
2985 3473 99040
2985 3539 39530
2985 4002 46960
2985 4163 68150
2985 4363 44470
2985 4420 62770
2985 4540 46190
2985 5304 27370
2985 6448 19550
2985 7557 9220
2985 7568 56290
2985 8529 13470
2985 9535 61730
2985 9940 85650
2986 2987 45970
2986 4128 98990
2986 4418 88200
2986 4974 40920
2986 5068 86290
2986 5368 23450
2986 5661 87800
2986 6672 21000
2986 7403 65220
2986 8154 43050
2986 8778 89800
2986 9379 64240
2986 9519 36650
2987 2988 74390
2987 3424 2050
2987 4140 44570
2987 4626 70510
2987 6639 47600
2987 8900 9280
2987 8999 12390
2987 9113 47020
2988 2989 52530
2988 3283 96200
2988 4244 88580
2988 5620 1680
2988 5778 81010
2988 6807 35840
2988 8937 3040
2988 9177 50270
2989 2990 70670
2989 3461 48160
2989 4163 25110
2989 4511 31640
2989 5196 24880
2989 5514 1280
2989 5949 94770
2989 6525 71730
2989 6847 20180
2989 9270 52890
2989 9855 58160
2990 2991 21680
2990 3505 21870
2990 4715 88420
2990 5034 51060
2990 7204 26620
2990 7857 63510
2990 8641 67520
2990 9701 37490
2990 9989 60
2991 2992 17780
2991 3100 1990
2991 4537 70190
2991 6726 70560
2991 7266 88310
2991 7321 53310
2991 9347 27040
2992 2993 66060
2992 4052 98300
2992 4164 96500
2992 4864 15240
2992 5487 60200
2992 6575 85340
2992 6982 2250
2992 7352 43130
2992 7614 43830
2992 7741 78900
2992 8579 93540
2992 8609 83950
2992 9670 62560
2993 2994 29360
2993 4018 6110
2993 5856 72250
2993 5879 40430
2993 6012 59360
2993 8372 10370
2993 9175 86100
2994 2995 23810
2994 3617 58760
2994 4074 68410
2994 4179 27880
2994 5274 18310
2994 5903 79400
2994 6206 54250
2994 6595 74200
2994 6885 52750
2994 7896 89610
2994 8699 95160
2995 2996 1310
2995 3617 61630
2995 3907 59770
2995 4285 1570
2995 4470 30970
2995 4893 35390
2995 5635 62040
2995 6764 10920
2995 7507 30290
2995 7867 18770
2995 9022 48270
2995 9300 41140
2996 2997 85420
2996 4611 6400
2996 5396 33610
2996 6346 17530
2996 7755 35510
2996 7932 42460
2996 8337 46180
2996 8756 98570
2996 9939 72040
2997 2998 22010
2997 3355 57180
2997 3487 5840
2997 3768 85670
2997 4397 6170
2997 4581 34450
2997 6063 8010
2997 7048 12830
2997 7472 16710
2997 8881 4820
2997 9730 50660
2998 2999 76160
2998 4568 15180
2998 6076 76260
2998 6553 31780
2998 6814 41930
2998 8399 92740
2998 9390 77620
2999 3000 93880
2999 3042 18180
2999 3096 30470
2999 3709 28200
2999 4967 86460
2999 5549 14930
2999 6150 7050
2999 6703 41810
2999 7020 97720
2999 7047 52510
2999 7712 31830
2999 7962 45020
2999 8541 64730
2999 8774 73540
2999 8887 15960
2999 9093 73070
2999 9570 64010
2999 9897 86920
3000 3001 77350
3000 3089 34000
3000 4213 170
3000 5588 56370
3000 5984 50090
3000 6208 8920
3000 7499 68930
3000 7539 68770
3000 7542 59760
3000 8114 78560
3000 8164 99190
3000 8437 99680
3000 9363 40540
3000 9575 36570
3000 9661 42680
3000 9716 18480
3001 3002 77980
3001 3273 97480
3001 3359 40790
3001 3759 65140
3001 4864 87250
3001 4928 1070
3001 6455 1800
3001 6862 20510
3001 8796 22880
3001 9790 16250
3001 9952 59430
3002 3003 14970
3002 3648 74960
3002 4069 77790
3002 4323 47100
3002 4771 72930
3002 6730 50920
3002 7674 8900
3002 9066 16810
3002 9816 27310
3003 3004 57600
3003 3152 18100
3003 3433 54230
3003 4284 700
3003 4386 53090
3003 4713 48750
3003 5421 77250
3003 5634 1250
3003 5646 11540
3003 5976 44970
3003 7226 26090
3003 7481 54170
3003 8665 71460
3003 9129 19540
3003 9213 50430
3004 3005 33520
3004 3476 93720
3004 3825 63910
3004 3859 3610
3004 3982 29370
3004 5699 50940
3004 6630 69430
3004 6727 23530
3004 7847 73950
3004 7896 10470
3004 8008 81470
3005 3006 68570
3005 3079 60830
3005 3111 27320
3005 3830 21000
3005 4270 95560
3005 5033 53490
3005 5210 4160
3005 5566 22240
3005 5770 70880
3005 5778 83800
3005 6613 68720
3005 6773 4950
3005 7653 10400
3005 7821 95140
3005 7850 75360
3005 8480 89980
3005 9950 47130
3006 3007 32570
3006 4115 84460
3006 4412 64790
3006 5943 97720
3006 6239 57590
3006 7425 630
3006 7788 75180
3006 8266 19450
3006 8458 69890
3006 8715 75780
3006 8962 83740
3006 9214 11740
3006 9491 77690
3007 3008 89930
3007 3315 86970
3007 3699 59870
3007 4398 67410
3007 4861 93400
3007 6798 14450
3007 6935 35550
3008 3009 91150
3008 3255 42730
3008 6318 1880
3008 6779 1550
3008 6843 84740
3008 7248 85870
3008 7341 64390
3008 7625 15980
3008 7984 80270
3008 8277 23880
3008 8509 92830
3008 8993 43820
3008 9397 19830
3009 3010 19110
3009 3023 18260
3009 4224 27860
3009 4282 81510
3009 4671 47560
3009 6676 73380
3009 7000 93640
3009 7168 16320
3009 7730 7390
3009 8950 30510
3009 8998 28870
3009 9583 37150
3009 9660 99290
3009 9983 62490
3010 3011 62540
3010 3735 72550
3010 4398 70860
3010 6240 45380
3010 6452 67870
3010 6736 36610
3010 7450 1080
3010 7504 29300
3010 8455 63580
3010 9757 69080
3011 3012 2000
3011 4167 35180
3011 4526 17430
3011 5668 23520
3011 5897 74210
3011 6053 66430
3011 6094 31260
3011 6511 19360
3011 6942 15410
3011 7363 40200
3011 7380 9470
3011 7388 83900
3011 8210 6070
3011 9216 62790
3011 9367 78750
3012 3013 4480
3012 3333 96470
3012 3545 30610
3012 3830 10040
3012 3853 1350
3012 3878 3660
3012 3936 55160
3012 4620 11770
3012 4651 6550
3012 4663 10170
3012 6060 29200
3012 6167 16410
3012 7360 50370
3012 7574 38370
3012 9007 53210
3012 9181 38570
3013 3014 62990
3013 3274 25170
3013 5234 44990
3013 7010 49120
3013 7260 34380
3013 7778 3540
3013 8582 90540
3013 8670 61870
3013 8829 21670
3013 9234 41350
3013 9414 27970
3014 3015 88870
3014 3188 31480
3014 4736 2100
3014 4882 1130
3014 5181 3610
3014 5832 8470
3014 6349 94860
3014 7116 62950
3014 7892 21020
3014 8537 37950
3014 9635 7050
3015 3016 69320
3015 5511 24540
3015 6506 77290
3015 7364 29720
3015 7398 57310
3015 7925 24560
3015 8172 1770
3015 9824 71960
3016 3017 96850
3016 5502 14920
3016 6208 96960
3016 8188 74810
3016 8548 53970
3016 8672 36550
3016 8909 79510
3016 9284 95440
3016 9952 46260
3017 3018 12400
3017 3146 29210
3017 3495 35740
3017 5365 71960
3017 6005 42390
3017 8569 64020
3017 9369 16660
3018 3019 65390
3018 4200 54500
3018 4445 94760
3018 4833 79160
3018 5957 83770
3018 6312 82910
3018 6809 42180
3018 7163 24870
3018 7497 65370
3018 7500 52420
3018 7570 25230
3018 8324 52650
3018 8561 43410
3018 9067 51460
3019 3020 21630
3019 3029 10090
3019 3472 13570
3019 3811 67390
3019 4519 83160
3019 5330 50840
3019 5598 92420
3019 7680 21650
3019 7685 33550
3019 7752 75100
3019 8523 59230
3019 8898 52690
3019 9590 8350
3019 9718 81310
3020 3021 8680
3020 3529 74870
3020 3539 29560
3020 4395 49590
3020 5611 73300
3020 5725 35390
3020 5959 16810
3020 6828 12470
3020 7099 18640
3020 7229 12140
3020 7753 24990
3020 8498 19380
3020 8804 26260
3020 9285 56210
3021 3022 2920
3021 3168 77140
3021 3270 8680
3021 3494 53960
3021 3775 94340
3021 6637 47040
3021 7060 79490
3021 7602 17920
3021 9550 62150
3021 9554 9850
3021 9978 33750
3022 3023 12250
3022 3666 9090
3022 3807 81380
3022 3960 76210
3022 4448 15250
3022 5133 57030
3022 5238 59760
3022 5477 41230
3022 5639 54910
3022 6683 79660
3022 6827 84120
3022 7160 61850
3022 7335 51230
3022 7516 14880
3022 7521 13120
3022 7724 40140
3022 8848 10820
3022 8856 92760
3022 9267 71810
3023 3024 15520
3023 4358 36260
3023 6198 76000
3023 7341 82070
3023 7717 47520
3023 9152 41900
3023 9180 89550
3023 9635 85380
3024 3025 5340
3024 3338 64960
3024 6600 12440
3024 7365 24560
3024 7801 32640
3024 8521 7220
3024 8545 48480
3024 8557 38540
3024 8877 29050
3024 9813 43740
3025 3026 66680
3025 3277 64150
3025 3661 82280
3025 4475 52090
3025 4757 87780
3025 5328 52980
3025 5874 5450
3025 5936 37410
3025 5959 65870
3025 6089 94310
3025 6578 12770
3025 7107 77050
3025 7179 31310
3025 7382 8050
3025 7394 68940
3025 9228 19140
3025 9438 98580
3026 3027 14800
3026 3394 58210
3026 4445 44040
3026 5419 92640
3026 6312 91600
3026 6786 49660
3026 7018 38370
3026 7086 1770
3027 3028 97060
3027 3242 46920
3027 4203 65990
3027 4373 14510
3027 4395 54160
3027 5151 59030
3027 5326 57420
3027 6892 97780
3027 7233 91060
3027 8142 9730
3027 9876 17910
3028 3029 83070
3028 3726 94880
3028 4551 53910
3028 4954 18300
3028 4977 34870
3028 6270 90890
3028 6710 1540
3028 6779 84320
3028 8157 14180
3028 8906 86040
3028 9267 58030
3029 3030 79710
3029 4913 71180
3029 5870 14870
3029 6765 23600
3029 7056 94480
3029 8756 51880
3029 9456 53370
3030 3031 56960
3030 3192 12100
3030 3440 74440
3030 3968 28770
3030 4718 1640
3030 4978 8330
3030 7035 58920
3030 7297 94660
3030 7320 26260
3030 7923 63070
3030 9216 19040
3031 3032 77020
3031 3872 59470
3031 4102 46190
3031 5935 5270
3031 6377 13110
3031 6481 6590
3031 6806 7830
3031 8358 53130
3031 8482 47130
3031 8986 40690
3032 3033 17690
3032 4071 84380
3032 4533 79870
3032 4652 4920
3032 5658 80480
3032 6490 98550
3032 6686 56680
3032 6805 52020
3032 7038 82780
3032 7136 85710
3032 7338 64580
3032 8682 30150
3032 9119 60520
3032 9907 48030
3033 3034 92490
3033 3952 38990
3033 4105 18100
3033 4556 7830
3033 5078 48990
3033 5087 85950
3033 5095 11720
3033 5361 17650
3033 6030 86300
3033 6278 60980
3033 6731 10550
3033 7281 44010
3033 7545 12460
3033 8796 59220
3033 9830 55050
3034 3035 73130
3034 3058 93910
3034 3504 54490
3034 7209 34440
3034 8473 32490
3034 9167 3250
3034 9441 26200
3034 9907 18020
3035 3036 48440
3035 3573 62360
3035 3904 7700
3035 4771 2510
3035 4805 510
3035 5173 70310
3035 5215 90340
3035 7021 70690
3035 7052 30420
3035 7089 72850
3035 7802 72210
3035 8518 41440
3035 8616 52520
3035 9382 13140
3035 9693 86800
3036 3037 91670
3036 4770 63560
3036 4778 54530
3036 5633 83510
3036 6050 68340
3036 6260 69090
3036 6284 27380
3036 6377 43600
3036 6510 82650
3036 6647 4370
3036 7791 74080
3036 8100 10
3036 8617 42920
3036 8701 66580
3036 8745 2410
3036 8912 2910
3037 3038 88780
3037 3552 83030
3037 4171 72320
3037 4311 56090
3037 4367 18440
3037 4598 1290
3037 5152 810
3037 6217 81850
3037 7446 87370
3037 7617 90730
3037 7786 25790
3037 8360 36350
3037 8531 43840
3037 8951 67430
3037 9578 9440
3037 9739 49300
3037 9773 60100
3037 9958 74460
3037 9998 93190
3038 3039 71170
3038 3727 54080
3038 4338 20220
3038 4476 67650
3038 4549 82780
3038 5737 77430
3038 5922 2500
3038 6371 9670
3038 7620 46600
3038 8180 58840
3038 9372 28170
3039 3040 10920
3039 3042 11550
3039 4276 83910
3039 4923 62040
3039 5629 95640
3039 5666 62360
3039 5728 6990
3039 6505 13980
3039 6554 77940
3039 6655 7490
3039 6810 65440
3039 7289 39950
3039 8462 73390
3039 9164 48150
3039 9309 57010
3039 9322 88970
3039 9392 47840
3039 9676 87710
3040 3041 44540
3040 3635 23210
3040 3976 93560
3040 4258 74820
3040 4283 53850
3040 5595 57880
3040 7138 95790
3040 7148 55670
3040 7981 71150
3040 9694 97240
3041 3042 92620
3041 3756 96630
3041 3965 94410
3041 4328 33910
3041 5348 90610
3041 5908 83450
3041 6295 10420
3041 7243 1660
3041 7669 29920
3041 8416 71110
3041 9329 23120
3041 9489 14930
3042 3043 15670
3042 4309 69270
3042 4439 98780
3042 4929 4160
3042 5354 2920
3042 6578 14220
3042 6596 63460
3042 7498 7180
3042 7938 22660
3042 8351 65690
3042 8781 38850
3043 3044 95510
3043 3132 7870
3043 3250 48960
3043 3349 23080
3043 4371 84400
3043 5691 70770
3043 6931 12080
3043 7184 89300
3043 7197 85840
3043 7198 58980
3043 7983 85090
3043 8232 87600
3043 9384 63160
3044 3045 79370
3044 3526 89750
3044 4273 67900
3044 4912 25260
3044 5094 49580
3044 5828 53350
3044 6043 61430
3044 7018 27250
3044 7363 89750
3044 8101 73130
3044 8421 75990
3044 8583 79610
3044 8608 82080
3045 3046 21230
3045 3447 96470
3045 3666 3910
3045 3904 96720
3045 3947 6100
3045 4210 10190
3045 4331 11110
3045 4457 61930
3045 4588 84720
3045 6564 47250
3045 6588 9710
3045 8055 91030
3045 9133 69810
3046 3047 70030
3046 3077 15390
3046 3967 44870
3046 3995 79600
3046 4132 58800
3046 4357 10850
3046 4544 20810
3046 4964 9480
3046 5045 50100
3046 6032 63270
3046 6257 36260
3046 8109 24520
3046 8521 39140
3046 8843 98940
3046 9431 7940
3047 3048 200
3047 4398 38050
3047 6044 30720
3047 6973 7000
3047 7843 80910
3047 8267 87410
3047 8753 13740
3047 9189 87280
3047 9244 86590
3047 9352 11910
3047 9636 13410
3048 3049 61620
3048 3112 25580
3048 3398 5250
3048 4370 7830
3048 4550 31950
3048 4766 43190
3048 4900 97540
3048 6441 56560
3048 7002 27030
3048 7623 87530
3048 8560 32660
3048 8561 15940
3048 8902 95810
3048 8917 96660
3048 9870 6150
3049 3050 82970
3049 3703 28730
3049 3871 24900
3049 4835 72030
3049 5287 21440
3049 5547 26250
3049 7165 16560
3049 7759 13570
3049 8034 29410
3049 8841 6850
3049 9217 95920
3050 3051 46060
3050 3185 4580
3050 3399 77880
3050 3721 69010
3050 4389 93450
3050 4847 6540
3050 5883 76960
3050 6291 8570
3050 6354 47500
3050 8788 20630
3051 3052 27310
3051 3210 19100
3051 3528 810
3051 3734 3260
3051 4179 31230
3051 4405 4700
3051 4558 40190
3051 4679 9490
3051 5871 27070
3051 8199 25350
3051 9166 70750
3051 9737 63080
3052 3053 16650
3052 3118 8090
3052 3739 15750
3052 6885 63500
3052 6887 35730
3052 6938 59880
3052 7144 47720
3052 8136 38690
3052 8206 86690
3052 9174 34400
3053 3054 25220
3053 3636 69070
3053 6169 49320
3053 6433 6220
3053 6778 2440
3053 6812 57700
3053 8659 90700
3054 3055 90500
3054 3350 23950
3054 4775 46060
3054 5260 29140
3054 6523 12110
3054 8514 53870
3054 9043 10980
3054 9895 46450
3055 3056 28510
3055 3700 98040
3055 3814 95560
3055 3977 26120
3055 4206 17500
3055 5010 31970
3055 5225 27770
3055 5291 69100
3055 6035 53760
3055 6834 65560
3055 7855 30030
3055 8719 5230
3055 8786 83340
3056 3057 38030
3056 3877 95030
3056 4063 59270
3056 5424 49880
3056 5639 38450
3056 6697 25620
3056 7671 54580
3056 7711 31660
3056 7811 26980
3056 8059 34770
3056 8418 61540
3056 9443 14030
3056 9753 52930
3057 3058 62050
3057 4180 52140
3057 4368 61320
3057 4835 55270
3057 4899 28530
3057 6243 88390
3057 6318 5640
3057 7055 18680
3057 7451 74280
3057 8841 39110
3057 9883 52370
3058 3059 77370
3058 3223 73220
3058 5003 76440
3058 5774 43970
3058 6819 45740
3058 6977 63080
3058 7518 96980
3058 7604 23170
3058 9998 63380
3059 3060 52250
3059 3193 13180
3059 3311 83370
3059 3864 91720
3059 4020 15910
3059 4850 10580
3059 5118 4310
3059 5624 76710
3059 6037 71490
3059 6375 47030
3059 6580 76590
3059 8324 71310
3060 3061 88490
3060 3578 11910
3060 4147 23330
3060 4552 64980
3060 6110 14370
3060 6162 97030
3060 6695 8960
3060 7842 67660
3060 8477 24950
3060 9814 27920
3060 9829 61890
3061 3062 89960
3061 3712 19600
3061 6662 15790
3061 6870 41030
3061 7203 79120
3061 7397 18830
3061 7513 51570
3061 8658 11210
3062 3063 64690
3062 3987 68140
3062 5045 24670
3062 5427 96730
3062 5459 32230
3062 6511 57640
3062 6904 91700
3062 7187 79250
3062 9172 18290
3062 9738 9800
3062 9762 18050
3062 9916 31580
3063 3064 54910
3063 3540 57600
3063 4683 96110
3063 5550 68270
3063 6251 50480
3063 6505 58760
3063 6663 56670
3063 8292 67350
3064 3065 98230
3064 3276 15250
3064 3355 94270
3064 5453 87480
3064 5575 17960
3064 5735 23230
3064 5842 6240
3064 6100 44150
3064 6206 22840
3064 6245 63850
3064 7361 51300
3064 8707 27500
3064 9015 50160
3064 9168 79690
3064 9401 56090
3065 3066 88460
3065 3080 97220
3065 3707 19160
3065 5933 99920
3065 7919 20570
3065 9245 18670
3066 3067 51720
3066 3098 25780
3066 5130 25590
3066 5257 4040
3066 5538 46260
3066 5847 70070
3066 6747 65170
3066 6847 52670
3066 7630 17730
3066 8249 72410
3066 8408 80530
3066 9498 27500
3067 3068 6430
3067 3382 24340
3067 3573 28980
3067 4252 96590
3067 5555 62990
3067 6115 7040
3067 6290 3590
3067 6843 24510
3067 7005 13740
3067 7370 99100
3067 8627 32330
3067 8662 76300
3067 9494 15140
3068 3069 29440
3068 4416 12790
3068 5709 550
3068 6330 20290
3068 6675 52870
3068 7299 39580
3068 7872 16870
3068 8660 41870
3068 9945 35360
3069 3070 34880
3069 3320 20490
3069 3683 28110
3069 5596 82930
3069 7502 94950
3069 8132 53900
3069 9179 4870
3069 9589 21790
3070 3071 91530
3070 3189 79990
3070 4656 70580
3070 5109 78320
3070 6177 10890
3070 8386 26610
3070 9961 92950
3071 3072 2890
3071 3507 45180
3071 3582 21790
3071 4398 25040
3071 4500 31730
3071 5613 75310
3071 6136 16020
3071 7161 57580
3071 7341 24830
3072 3073 75380
3072 3640 78200
3072 4938 49340
3072 5164 26850
3072 5417 81340
3072 5525 6670
3072 6839 62270
3072 7640 92550
3072 8154 10490
3072 8703 35050
3072 9034 18290
3072 9225 27710
3072 9568 16010
3072 9928 93440
3073 3074 8990
3073 3572 19090
3073 4281 28450
3073 4594 89810
3073 5108 92120
3073 5414 46480
3073 6012 67620
3073 6450 76820
3073 6742 39960
3073 6777 87730
3073 7638 29390
3073 7662 12450
3073 7949 48780
3073 8810 16630
3073 8814 3140
3073 9623 51330
3073 9625 42160
3073 9883 26790
3074 3075 1100
3074 3150 6110
3074 4870 30880
3074 4990 10550
3074 5047 92460
3074 5761 76530
3074 6012 38890
3074 6484 96180
3074 6895 45170
3074 6908 7560
3074 7152 36490
3074 7203 77130
3074 7251 48800
3074 7350 41810
3074 7811 230
3074 7909 92570
3074 8927 85200
3075 3076 94480
3075 5321 47000
3075 7446 32970
3075 8779 48070
3075 9656 92660
3076 3077 14000
3076 3140 26500
3076 3386 35460
3076 3970 61730
3076 4008 71350
3076 7022 3390
3076 8980 46150
3076 9552 33750
3076 9754 90950
3077 3078 62050
3077 3771 54320
3077 5292 36770
3077 5945 13010
3077 7247 7170
3077 7501 76690
3077 8461 19130
3077 8741 52010
3077 9450 38280
3077 9658 19700
3078 3079 40970
3078 3585 7630
3078 4899 35350
3078 5631 78730
3078 7281 15940
3078 7367 1520
3078 9242 77690
3079 3080 40500
3079 3998 25690
3079 4958 98270
3079 6142 49020
3079 6179 9350
3079 6805 25000
3079 7291 44250
3079 7984 10470
3079 9046 74700
3080 3081 71580
3080 5378 35470
3080 7621 24330
3080 8252 17970
3080 9653 4800
3080 9658 52000
3080 9969 4690
3081 3082 97670
3081 4254 2680
3081 4449 87480
3081 5449 50900
3081 7078 85580
3081 8271 66030
3081 8291 50150
3081 9030 62840
3081 9076 86190
3082 3083 67350
3082 3545 17810
3082 3630 23970
3082 3693 18480
3082 4602 96940
3082 5210 93390
3082 7010 500
3082 7436 76100
3082 7989 7230
3082 8685 16140
3082 9355 97950
3082 9613 81140
3083 3084 38100
3083 3130 17690
3083 4318 76680
3083 4688 31290
3083 5551 96270
3083 5824 56880
3083 6274 42170
3083 6369 78770
3083 6581 24260
3083 6691 5050
3083 6737 73470
3083 6821 62010
3083 7604 79020
3083 8248 95950
3083 8995 40920
3083 9550 19430
3084 3085 97470
3084 3914 4840
3084 4202 53470
3084 5373 23690
3084 6196 5430
3084 7153 25070
3084 7891 40280
3084 8703 13270
3084 9047 71740
3084 9438 64050
3085 3086 13610
3085 3611 72010
3085 4697 56210
3085 4988 3290
3085 5387 13770
3085 5914 27580
3085 6616 78060
3085 6782 33070
3085 7033 66810
3085 7925 29510
3085 8566 4950
3085 9095 81240
3085 9376 27870
3086 3087 27540
3086 4067 96110
3086 4530 44340
3086 4693 87760
3086 4781 76520
3086 5983 50700
3086 6245 45180
3086 6629 42780
3086 7719 70250
3086 9096 8530
3087 3088 19350
3087 4196 47420
3087 4247 47300
3087 4510 71260
3087 4567 14870
3087 5232 95400
3087 5422 75010
3087 5601 26640
3087 5636 66030
3087 6109 23530
3087 6576 7050
3087 7374 3460
3087 7818 62420
3087 8107 14500
3087 8711 98660
3087 9063 11130
3088 3089 29970
3088 4236 67110
3088 4238 43840
3088 4996 34300
3088 5014 20040
3088 5311 40520
3088 5998 87400
3088 7041 21140
3088 7904 91670
3088 9453 78680
3088 9518 26800
3089 3090 63760
3089 3311 37700
3089 3662 25060
